long_threshold,short_threshold,neutral_max,edge_margin,entry_atr_mult,sl_atr_mult,tp_atr_mult,min_hold,max_hold,cooldown,trade_direction,ret,sharpe,sortino,maxdd,n_trades,n_long,n_short,long_ratio,short_ratio,win_rate,median_net,baseline,baseline_ret,baseline_sharpe,skill_ret_delta,skill_sharpe_delta,baseline_trades,baseline_exposure
0.46,0.5,0.5,0.1,0.0,1.0,2.0,6,24,6,both,0.5160456991745674,1.866205279100406,1.2364263795067834,-0.12237987240030614,155,77,78,0.4967741935483871,0.5032258064516129,0.4645161290322581,-0.0010318650690610647,always_long,0.1164050761194253,0.32505157391893713,0.39964062305514214,1.5411537051814688,395,0.6409380692167578
0.46,0.5,0.6,0.1,0.0,1.0,2.0,6,24,6,both,0.5160456991745674,1.866205279100406,1.2364263795067834,-0.12237987240030614,155,77,78,0.4967741935483871,0.5032258064516129,0.4645161290322581,-0.0010318650690610647,always_long,0.1164050761194253,0.32505157391893713,0.39964062305514214,1.5411537051814688,395,0.6409380692167578
0.46,0.5,0.7,0.1,0.0,1.0,2.0,6,24,6,both,0.5160456991745674,1.866205279100406,1.2364263795067834,-0.12237987240030614,155,77,78,0.4967741935483871,0.5032258064516129,0.4645161290322581,-0.0010318650690610647,always_long,0.1164050761194253,0.32505157391893713,0.39964062305514214,1.5411537051814688,395,0.6409380692167578
0.42,0.46,0.4,0.06,0.0,1.0,3.0,12,72,2,both,0.8935019536890527,1.8655417460437052,2.003337932349202,-0.13187356009602444,197,113,84,0.5736040609137056,0.4263959390862944,0.3604060913705584,-0.0105,always_long,1.921437900897509,2.447285469315436,-1.0279359472084564,-0.5817437232717306,276,0.8745446265938069
0.42,0.46,0.5,0.06,0.0,1.0,3.0,12,72,2,both,0.8935019536890527,1.8655417460437052,2.003337932349202,-0.13187356009602444,197,113,84,0.5736040609137056,0.4263959390862944,0.3604060913705584,-0.0105,always_long,1.921437900897509,2.447285469315436,-1.0279359472084564,-0.5817437232717306,276,0.8745446265938069
0.42,0.46,0.6,0.06,0.0,1.0,3.0,12,72,2,both,0.8935019536890527,1.8655417460437052,2.003337932349202,-0.13187356009602444,197,113,84,0.5736040609137056,0.4263959390862944,0.3604060913705584,-0.0105,always_long,1.921437900897509,2.447285469315436,-1.0279359472084564,-0.5817437232717306,276,0.8745446265938069
0.42,0.46,0.7,0.06,0.0,1.0,3.0,12,72,2,both,0.8935019536890527,1.8655417460437052,2.003337932349202,-0.13187356009602444,197,113,84,0.5736040609137056,0.4263959390862944,0.3604060913705584,-0.0105,always_long,1.921437900897509,2.447285469315436,-1.0279359472084564,-0.5817437232717306,276,0.8745446265938069
0.42,0.5,0.4,0.06,0.0,1.0,3.0,12,72,6,both,0.8273083447139018,1.8634709967605032,1.6629969155933437,-0.13512711829490937,156,115,41,0.7371794871794872,0.26282051282051283,0.3974358974358974,-0.01049999999999996,always_long,0.7139414132471702,1.3276473422666897,0.1133669314667316,0.5358236544938135,238,0.7839253187613844
0.42,0.5,0.5,0.06,0.0,1.0,3.0,12,72,6,both,0.8273083447139018,1.8634709967605032,1.6629969155933437,-0.13512711829490937,156,115,41,0.7371794871794872,0.26282051282051283,0.3974358974358974,-0.01049999999999996,always_long,0.7139414132471702,1.3276473422666897,0.1133669314667316,0.5358236544938135,238,0.7839253187613844
0.42,0.5,0.6,0.06,0.0,1.0,3.0,12,72,6,both,0.8273083447139018,1.8634709967605032,1.6629969155933437,-0.13512711829490937,156,115,41,0.7371794871794872,0.26282051282051283,0.3974358974358974,-0.01049999999999996,always_long,0.7139414132471702,1.3276473422666897,0.1133669314667316,0.5358236544938135,238,0.7839253187613844
0.42,0.5,0.7,0.06,0.0,1.0,3.0,12,72,6,both,0.8273083447139018,1.8634709967605032,1.6629969155933437,-0.13512711829490937,156,115,41,0.7371794871794872,0.26282051282051283,0.3974358974358974,-0.01049999999999996,always_long,0.7139414132471702,1.3276473422666897,0.1133669314667316,0.5358236544938135,238,0.7839253187613844
0.46,0.38,0.4,0.1,0.0,1.0,2.5,6,24,2,both,0.7564583089935282,1.8620468170676523,1.8799840170621815,-0.1431475059428139,282,64,218,0.22695035460992907,0.7730496453900709,0.44680851063829785,-0.0015369268801380077,always_long,1.6527629186745663,2.561749466903944,-0.8963046096810381,-0.6997026498362915,455,0.7930327868852459
0.42,0.46,0.4,0.1,0.0,1.0,2.5,12,24,2,both,0.9016369935190895,1.8579446794586298,1.6715989381609135,-0.15842881941941597,235,113,122,0.4808510638297872,0.5191489361702127,0.4851063829787234,-0.001007550979811362,always_long,1.50104233391361,2.1187956926090576,-0.5994053403945205,-0.2608510131504278,398,0.8189890710382514
0.42,0.46,0.5,0.1,0.0,1.0,2.5,12,24,2,both,0.9016369935190895,1.8579446794586298,1.6715989381609135,-0.15842881941941597,235,113,122,0.4808510638297872,0.5191489361702127,0.4851063829787234,-0.001007550979811362,always_long,1.50104233391361,2.1187956926090576,-0.5994053403945205,-0.2608510131504278,398,0.8189890710382514
0.42,0.46,0.6,0.1,0.0,1.0,2.5,12,24,2,both,0.9016369935190895,1.8579446794586298,1.6715989381609135,-0.15842881941941597,235,113,122,0.4808510638297872,0.5191489361702127,0.4851063829787234,-0.001007550979811362,always_long,1.50104233391361,2.1187956926090576,-0.5994053403945205,-0.2608510131504278,398,0.8189890710382514
0.42,0.46,0.7,0.1,0.0,1.0,2.5,12,24,2,both,0.9016369935190895,1.8579446794586298,1.6715989381609135,-0.15842881941941597,235,113,122,0.4808510638297872,0.5191489361702127,0.4851063829787234,-0.001007550979811362,always_long,1.50104233391361,2.1187956926090576,-0.5994053403945205,-0.2608510131504278,398,0.8189890710382514
0.46,0.5,0.4,0.06,0.0,1.0,2.0,6,24,2,both,0.5999517540035102,1.8546447254756075,1.4082296266418421,-0.196864156057547,195,112,83,0.5743589743589743,0.4256410256410256,0.4512820512820513,-0.0016685347403063429,always_long,1.5986184597991508,2.443024495936852,-0.9986667057956407,-0.5883797704612443,488,0.7780054644808743
0.46,0.5,0.5,0.06,0.0,1.0,2.0,6,24,2,both,0.5999517540035102,1.8546447254756075,1.4082296266418421,-0.196864156057547,195,112,83,0.5743589743589743,0.4256410256410256,0.4512820512820513,-0.0016685347403063429,always_long,1.5986184597991508,2.443024495936852,-0.9986667057956407,-0.5883797704612443,488,0.7780054644808743
0.46,0.5,0.6,0.06,0.0,1.0,2.0,6,24,2,both,0.5999517540035102,1.8546447254756075,1.4082296266418421,-0.196864156057547,195,112,83,0.5743589743589743,0.4256410256410256,0.4512820512820513,-0.0016685347403063429,always_long,1.5986184597991508,2.443024495936852,-0.9986667057956407,-0.5883797704612443,488,0.7780054644808743
0.46,0.5,0.7,0.06,0.0,1.0,2.0,6,24,2,both,0.5999517540035102,1.8546447254756075,1.4082296266418421,-0.196864156057547,195,112,83,0.5743589743589743,0.4256410256410256,0.4512820512820513,-0.0016685347403063429,always_long,1.5986184597991508,2.443024495936852,-0.9986667057956407,-0.5883797704612443,488,0.7780054644808743
0.46,0.5,0.4,0.06,0.0,1.0,3.0,12,24,2,both,0.7105410800463223,1.8478207862681617,1.5205335646913876,-0.18776112990898863,168,98,70,0.5833333333333334,0.4166666666666667,0.4523809523809524,-0.0009797539407639122,always_long,1.758354258753796,2.324532277688056,-1.0478131787074736,-0.47671149141989444,390,0.822632058287796
0.46,0.5,0.5,0.06,0.0,1.0,3.0,12,24,2,both,0.7105410800463223,1.8478207862681617,1.5205335646913876,-0.18776112990898863,168,98,70,0.5833333333333334,0.4166666666666667,0.4523809523809524,-0.0009797539407639122,always_long,1.758354258753796,2.324532277688056,-1.0478131787074736,-0.47671149141989444,390,0.822632058287796
0.46,0.5,0.6,0.06,0.0,1.0,3.0,12,24,2,both,0.7105410800463223,1.8478207862681617,1.5205335646913876,-0.18776112990898863,168,98,70,0.5833333333333334,0.4166666666666667,0.4523809523809524,-0.0009797539407639122,always_long,1.758354258753796,2.324532277688056,-1.0478131787074736,-0.47671149141989444,390,0.822632058287796
0.46,0.5,0.7,0.06,0.0,1.0,3.0,12,24,2,both,0.7105410800463223,1.8478207862681617,1.5205335646913876,-0.18776112990898863,168,98,70,0.5833333333333334,0.4166666666666667,0.4523809523809524,-0.0009797539407639122,always_long,1.758354258753796,2.324532277688056,-1.0478131787074736,-0.47671149141989444,390,0.822632058287796
0.42,0.5,0.4,0.1,0.0,2.0,3.0,6,72,6,both,0.7514711391830551,1.84672824530873,1.6584687767468191,-0.14927561055677444,125,85,40,0.68,0.32,0.52,0.0037745981467982984,always_long,0.3479340909779862,0.7913186286236229,0.40353704820506886,1.055409616685107,202,0.816712204007286
0.42,0.5,0.5,0.1,0.0,2.0,3.0,6,72,6,both,0.7514711391830551,1.84672824530873,1.6584687767468191,-0.14927561055677444,125,85,40,0.68,0.32,0.52,0.0037745981467982984,always_long,0.3479340909779862,0.7913186286236229,0.40353704820506886,1.055409616685107,202,0.816712204007286
0.42,0.5,0.6,0.1,0.0,2.0,3.0,6,72,6,both,0.7514711391830551,1.84672824530873,1.6584687767468191,-0.14927561055677444,125,85,40,0.68,0.32,0.52,0.0037745981467982984,always_long,0.3479340909779862,0.7913186286236229,0.40353704820506886,1.055409616685107,202,0.816712204007286
0.42,0.5,0.7,0.1,0.0,2.0,3.0,6,72,6,both,0.7514711391830551,1.84672824530873,1.6584687767468191,-0.14927561055677444,125,85,40,0.68,0.32,0.52,0.0037745981467982984,always_long,0.3479340909779862,0.7913186286236229,0.40353704820506886,1.055409616685107,202,0.816712204007286
0.38,0.5,0.4,0.03,0.0,1.0,2.5,6,24,2,both,0.8471029743202019,1.8431972066543987,1.75652224002442,-0.15589856424971382,304,241,63,0.7927631578947368,0.20723684210526316,0.4605263157894737,-0.0023535570459220743,always_long,1.6527629186745663,2.561749466903944,-0.8056599443543644,-0.7185522602495451,455,0.7930327868852459
0.38,0.5,0.5,0.03,0.0,1.0,2.5,6,24,2,both,0.8471029743202019,1.8431972066543987,1.75652224002442,-0.15589856424971382,304,241,63,0.7927631578947368,0.20723684210526316,0.4605263157894737,-0.0023535570459220743,always_long,1.6527629186745663,2.561749466903944,-0.8056599443543644,-0.7185522602495451,455,0.7930327868852459
0.38,0.5,0.6,0.03,0.0,1.0,2.5,6,24,2,both,0.8471029743202019,1.8431972066543987,1.75652224002442,-0.15589856424971382,304,241,63,0.7927631578947368,0.20723684210526316,0.4605263157894737,-0.0023535570459220743,always_long,1.6527629186745663,2.561749466903944,-0.8056599443543644,-0.7185522602495451,455,0.7930327868852459
0.38,0.5,0.7,0.03,0.0,1.0,2.5,6,24,2,both,0.8471029743202019,1.8431972066543987,1.75652224002442,-0.15589856424971382,304,241,63,0.7927631578947368,0.20723684210526316,0.4605263157894737,-0.0023535570459220743,always_long,1.6527629186745663,2.561749466903944,-0.8056599443543644,-0.7185522602495451,455,0.7930327868852459
0.42,0.5,0.4,0.03,0.0,1.0,2.5,12,48,6,both,0.8472057744696933,1.8411289429783826,1.4915703697155642,-0.1472149657232056,172,131,41,0.7616279069767442,0.23837209302325582,0.436046511627907,-0.010499999999999949,always_long,1.2271026765864201,2.019353900106258,-0.3798969021167269,-0.17822495712787556,285,0.7411202185792349
0.42,0.5,0.5,0.03,0.0,1.0,2.5,12,48,6,both,0.8472057744696933,1.8411289429783826,1.4915703697155642,-0.1472149657232056,172,131,41,0.7616279069767442,0.23837209302325582,0.436046511627907,-0.010499999999999949,always_long,1.2271026765864201,2.019353900106258,-0.3798969021167269,-0.17822495712787556,285,0.7411202185792349
0.42,0.5,0.6,0.03,0.0,1.0,2.5,12,48,6,both,0.8472057744696933,1.8411289429783826,1.4915703697155642,-0.1472149657232056,172,131,41,0.7616279069767442,0.23837209302325582,0.436046511627907,-0.010499999999999949,always_long,1.2271026765864201,2.019353900106258,-0.3798969021167269,-0.17822495712787556,285,0.7411202185792349
0.42,0.5,0.7,0.03,0.0,1.0,2.5,12,48,6,both,0.8472057744696933,1.8411289429783826,1.4915703697155642,-0.1472149657232056,172,131,41,0.7616279069767442,0.23837209302325582,0.436046511627907,-0.010499999999999949,always_long,1.2271026765864201,2.019353900106258,-0.3798969021167269,-0.17822495712787556,285,0.7411202185792349
0.38,0.46,0.4,0.06,0.0,2.0,2.5,6,72,2,both,0.9304710623902162,1.8355126214879829,1.9337367337324802,-0.16193863112033074,191,128,63,0.6701570680628273,0.3298429319371728,0.5235602094240838,0.0031226435995022977,always_long,0.9971647180369625,1.734733857349525,-0.06669365564674634,0.10077876413845788,241,0.8904826958105647
0.38,0.46,0.5,0.06,0.0,2.0,2.5,6,72,2,both,0.9304710623902162,1.8355126214879829,1.9337367337324802,-0.16193863112033074,191,128,63,0.6701570680628273,0.3298429319371728,0.5235602094240838,0.0031226435995022977,always_long,0.9971647180369625,1.734733857349525,-0.06669365564674634,0.10077876413845788,241,0.8904826958105647
0.38,0.46,0.6,0.06,0.0,2.0,2.5,6,72,2,both,0.9304710623902162,1.8355126214879829,1.9337367337324802,-0.16193863112033074,191,128,63,0.6701570680628273,0.3298429319371728,0.5235602094240838,0.0031226435995022977,always_long,0.9971647180369625,1.734733857349525,-0.06669365564674634,0.10077876413845788,241,0.8904826958105647
0.38,0.46,0.7,0.06,0.0,2.0,2.5,6,72,2,both,0.9304710623902162,1.8355126214879829,1.9337367337324802,-0.16193863112033074,191,128,63,0.6701570680628273,0.3298429319371728,0.5235602094240838,0.0031226435995022977,always_long,0.9971647180369625,1.734733857349525,-0.06669365564674634,0.10077876413845788,241,0.8904826958105647
0.46,0.5,0.4,0.1,0.0,1.0,2.5,6,24,6,both,0.5347409450209868,1.8340971624301436,1.2784208578899159,-0.11558845151786411,153,76,77,0.49673202614379086,0.5032679738562091,0.4444444444444444,-0.0015072977109543365,always_long,0.41182157791349994,0.9846420281207665,0.12291936710748685,0.8494551343093771,387,0.648224043715847
0.46,0.5,0.5,0.1,0.0,1.0,2.5,6,24,6,both,0.5347409450209868,1.8340971624301436,1.2784208578899159,-0.11558845151786411,153,76,77,0.49673202614379086,0.5032679738562091,0.4444444444444444,-0.0015072977109543365,always_long,0.41182157791349994,0.9846420281207665,0.12291936710748685,0.8494551343093771,387,0.648224043715847
0.46,0.5,0.6,0.1,0.0,1.0,2.5,6,24,6,both,0.5347409450209868,1.8340971624301436,1.2784208578899159,-0.11558845151786411,153,76,77,0.49673202614379086,0.5032679738562091,0.4444444444444444,-0.0015072977109543365,always_long,0.41182157791349994,0.9846420281207665,0.12291936710748685,0.8494551343093771,387,0.648224043715847
0.46,0.5,0.7,0.1,0.0,1.0,2.5,6,24,6,both,0.5347409450209868,1.8340971624301436,1.2784208578899159,-0.11558845151786411,153,76,77,0.49673202614379086,0.5032679738562091,0.4444444444444444,-0.0015072977109543365,always_long,0.41182157791349994,0.9846420281207665,0.12291936710748685,0.8494551343093771,387,0.648224043715847
0.46,0.38,0.5,0.1,0.0,1.0,2.5,6,24,2,both,0.7455804392041894,1.8329085411472739,1.8601509501179216,-0.14314750594281678,284,63,221,0.22183098591549297,0.778169014084507,0.4471830985915493,-0.0014119886024857474,always_long,1.6527629186745663,2.561749466903944,-0.9071824794703769,-0.7288409257566699,455,0.7930327868852459
0.46,0.38,0.6,0.1,0.0,1.0,2.5,6,24,2,both,0.7455804392041894,1.8329085411472739,1.8601509501179216,-0.14314750594281678,284,63,221,0.22183098591549297,0.778169014084507,0.4471830985915493,-0.0014119886024857474,always_long,1.6527629186745663,2.561749466903944,-0.9071824794703769,-0.7288409257566699,455,0.7930327868852459
0.46,0.38,0.7,0.1,0.0,1.0,2.5,6,24,2,both,0.7455804392041894,1.8329085411472739,1.8601509501179216,-0.14314750594281678,284,63,221,0.22183098591549297,0.778169014084507,0.4471830985915493,-0.0014119886024857474,always_long,1.6527629186745663,2.561749466903944,-0.9071824794703769,-0.7288409257566699,455,0.7930327868852459
0.42,0.5,0.4,0.03,0.0,1.0,3.0,12,72,2,both,0.9222850595550334,1.8270358916866931,1.701497629331179,-0.16639238463257944,186,141,45,0.7580645161290323,0.24193548387096775,0.3602150537634409,-0.01049999999999998,always_long,1.921437900897509,2.447285469315436,-0.9991528413424757,-0.6202495776287427,276,0.8745446265938069
0.42,0.5,0.5,0.03,0.0,1.0,3.0,12,72,2,both,0.9222850595550334,1.8270358916866931,1.701497629331179,-0.16639238463257944,186,141,45,0.7580645161290323,0.24193548387096775,0.3602150537634409,-0.01049999999999998,always_long,1.921437900897509,2.447285469315436,-0.9991528413424757,-0.6202495776287427,276,0.8745446265938069
0.42,0.5,0.6,0.03,0.0,1.0,3.0,12,72,2,both,0.9222850595550334,1.8270358916866931,1.701497629331179,-0.16639238463257944,186,141,45,0.7580645161290323,0.24193548387096775,0.3602150537634409,-0.01049999999999998,always_long,1.921437900897509,2.447285469315436,-0.9991528413424757,-0.6202495776287427,276,0.8745446265938069
0.42,0.5,0.7,0.03,0.0,1.0,3.0,12,72,2,both,0.9222850595550334,1.8270358916866931,1.701497629331179,-0.16639238463257944,186,141,45,0.7580645161290323,0.24193548387096775,0.3602150537634409,-0.01049999999999998,always_long,1.921437900897509,2.447285469315436,-0.9991528413424757,-0.6202495776287427,276,0.8745446265938069
0.42,0.46,0.4,0.03,0.3,1.0,3.0,12,48,2,both,0.9073139856406685,1.8269103550789272,1.863622915352136,-0.11536249493308708,212,125,87,0.589622641509434,0.41037735849056606,0.3915094339622642,-0.007521063189568693,always_long,1.0977802171562305,1.7304882407587818,-0.19046623151556208,0.09642211432014536,304,0.8617941712204007
0.42,0.46,0.5,0.03,0.3,1.0,3.0,12,48,2,both,0.9073139856406685,1.8269103550789272,1.863622915352136,-0.11536249493308708,212,125,87,0.589622641509434,0.41037735849056606,0.3915094339622642,-0.007521063189568693,always_long,1.0977802171562305,1.7304882407587818,-0.19046623151556208,0.09642211432014536,304,0.8617941712204007
0.42,0.46,0.6,0.03,0.3,1.0,3.0,12,48,2,both,0.9073139856406685,1.8269103550789272,1.863622915352136,-0.11536249493308708,212,125,87,0.589622641509434,0.41037735849056606,0.3915094339622642,-0.007521063189568693,always_long,1.0977802171562305,1.7304882407587818,-0.19046623151556208,0.09642211432014536,304,0.8617941712204007
0.42,0.46,0.7,0.03,0.3,1.0,3.0,12,48,2,both,0.9073139856406685,1.8269103550789272,1.863622915352136,-0.11536249493308708,212,125,87,0.589622641509434,0.41037735849056606,0.3915094339622642,-0.007521063189568693,always_long,1.0977802171562305,1.7304882407587818,-0.19046623151556208,0.09642211432014536,304,0.8617941712204007
0.38,0.42,0.4,0.03,0.0,1.5,2.5,12,48,2,both,1.031763282498377,1.8203459342731054,2.005309916786009,-0.1460369948277067,235,127,108,0.5404255319148936,0.4595744680851064,0.5106382978723404,0.0009120605314078772,always_long,0.7577418698625076,1.3054499578701728,0.2740214126358693,0.5148959764029326,292,0.8672586520947176
