entry_atr_mult,sl_atr_mult,tp_atr_mult,min_hold,max_hold,cooldown,trade_direction,long_threshold,short_threshold,ret,sharpe,sortino,maxdd,n_trades,n_long,n_short,win_rate,median_net,baseline,baseline_ret,baseline_sharpe,skill_ret_delta,skill_sharpe_delta,baseline_trades,baseline_exposure
0.0,1.0,1.0,6,48,2,short_only,0.6799999999999999,0.32,-0.056228640589664036,-0.18870458250141176,-0.1782235113781815,-0.27055031585156625,349,0,349,0.49570200573065903,-0.000555347450451368,always_short,-0.5737579321978478,-2.1580564186298568,0.5175292916081837,1.969351836128445,546,0.7515938069216758
0.0,2.5,2.5,12,48,6,short_only,0.63,0.37,-0.14976502586101237,-0.46462678961797643,-0.508612924200173,-0.3415497287304953,186,0,186,0.4946236559139785,-0.0009424391737577358,always_short,-0.6226631842632278,-2.4338204771155545,0.4728981584022154,1.9691936874975782,225,0.7949681238615665
0.3,2.5,3.0,6,24,6,long_only,0.6,0.4,1.0028047259567283,2.0708179132989533,2.006444819993317,-0.19530408711542735,269,269,0,0.550185873605948,0.002099743512600736,always_long,0.038349581919943754,0.10421961627139248,0.9644551440367846,1.9665982970275608,315,0.7137978142076503
0.3,1.5,1.0,6,48,6,short_only,0.76,0.24,-0.18835773801778555,-0.8130402352580305,-0.6630685126642323,-0.3384819971464459,240,0,240,0.5583333333333333,0.005701428275781143,always_short,-0.589316566705225,-2.775580602163566,0.4009588286874395,1.9625403669055355,386,0.6491347905282332
0.3,1.0,2.5,6,24,3,short_only,0.72,0.28,-0.009187363328119869,-0.03124104799949864,-0.03092105671443842,-0.21974345125743483,285,0,285,0.38596491228070173,-0.00752526281156533,always_short,-0.5455121672328873,-1.9907489431346341,0.5363248039047674,1.9595078951351355,446,0.7464708561020036
0.3,2.0,2.5,6,24,2,short_only,0.72,0.28,-0.11350417948323466,-0.37847534296721513,-0.3904039295166969,-0.3400078047123049,261,0,261,0.4827586206896552,-0.0004067573415847542,always_short,-0.6153861962518927,-2.3357299711398025,0.5018820167686581,1.9572546281725873,397,0.8194444444444444
0.0,1.5,1.0,6,48,6,short_only,0.76,0.24,-0.1689073184314649,-0.7063313204471612,-0.5735043406633306,-0.3162336928391907,240,0,240,0.575,0.009799800000000006,always_short,-0.5842737973021908,-2.6628696320063074,0.41536647887072586,1.9565383115591461,386,0.6491347905282332
0.0,1.0,1.0,6,48,2,short_only,0.76,0.24,-0.05492601029606414,-0.20173486949253183,-0.17777539609694762,-0.22819000480329338,297,0,297,0.4983164983164983,-0.00019877421345676564,always_short,-0.5737579321978478,-2.1580564186298568,0.5188319219017836,1.956321549137325,546,0.7515938069216758
0.6,2.0,1.0,12,24,2,long_only,0.76,0.24,0.1256678083546956,0.3228988121534433,0.25651034546576795,-0.19164699024210233,264,264,0,0.6098484848484849,0.003755325550506344,always_long,-0.5083873226591156,-1.6304035791286098,0.6340551310138112,1.953302391282053,407,0.8148907103825137
0.3,2.0,2.0,6,24,6,long_only,0.58,0.42,0.8084905919327099,1.8433104017787119,1.7576680796216364,-0.16602915460773815,296,296,0,0.5405405405405406,0.0016453165747509619,always_long,-0.03732986554094009,-0.1089448103164305,0.84582045747365,1.9522552120951424,345,0.6856785063752276
0.6,2.0,1.5,6,48,3,long_only,0.58,0.42,0.6676770755170613,1.4430953280824497,1.3880362473139383,-0.2293441883904227,284,284,0,0.6091549295774648,0.009919566140245905,always_long,-0.18043201129966646,-0.5068421167903683,0.8481090868167278,1.949937444872818,332,0.8113615664845173
0.3,1.0,1.0,6,72,6,long_only,0.6,0.4,0.28343767540506315,0.8504551072222367,0.7218589791959593,-0.1784121233348132,343,343,0,0.5451895043731778,0.004907324008594312,always_long,-0.3185645998575688,-1.0982216763018657,0.602002275262632,1.9486767835241023,421,0.6172586520947176
0.0,2.0,3.0,12,24,6,long_only,0.58,0.42,1.5595012050398283,2.520323078599274,2.5847809094156227,-0.14608651890981886,267,267,0,0.5243445692883895,0.0005922261269067075,always_long,0.25663816028093467,0.5725450933600263,1.3028630447588936,1.9477779852392478,307,0.7202868852459017
0.0,2.0,2.0,6,24,6,long_only,0.76,0.24,0.7816777767416421,1.8977285908176917,1.6050411373530955,-0.14573767601198032,242,242,0,0.5661157024793388,0.0031055749310377754,always_long,-0.017450874888487178,-0.04979212047522546,0.7991286516301292,1.9475207112929172,345,0.6856785063752276
0.3,2.0,1.5,12,24,6,long_only,0.58,0.42,0.30680510126567073,0.7453519064685842,0.6830388983875095,-0.2039677149660542,281,281,0,0.5373665480427047,0.0023305401148951787,always_long,-0.37607920677724294,-1.1937156351529712,0.6828843080429137,1.9390675416215553,333,0.6966074681238615
0.0,1.5,1.5,6,24,6,short_only,0.76,0.24,-0.1291382746589962,-0.5023114673951511,-0.43252254390116873,-0.298859283227336,244,0,244,0.5081967213114754,0.0005143459551008615,always_short,-0.5563921463750985,-2.4405597856239254,0.4272538717161023,1.9382483182287742,375,0.6591530054644809
0.3,2.5,2.0,6,24,6,long_only,0.58,0.42,0.987760516791883,2.0891782715193323,1.9804629221083676,-0.19530672343602382,293,293,0,0.5426621160409556,0.0021177529470091058,always_long,0.05767317184304099,0.1551938996709569,0.930087344948842,1.9339843718483753,333,0.6966074681238615
0.6,2.0,1.5,12,24,6,long_only,0.76,0.24,0.2395707488757992,0.6381130429803623,0.5014063450942157,-0.18274165389872674,225,225,0,0.5777777777777777,0.0026475135214301545,always_long,-0.39881475930811616,-1.295514544054548,0.6383855081839154,1.9336275870349102,333,0.6966074681238615
0.6,2.0,2.0,12,24,2,short_only,0.72,0.28,-0.256629988689254,-0.8915280917870809,-0.8796217248455929,-0.34171518042312876,258,0,258,0.4806201550387597,-0.00034794209644182464,always_short,-0.6918665635757628,-2.823905649703421,0.4352365748865088,1.9323775579163402,373,0.8303734061930783
0.6,2.0,1.5,6,24,2,long_only,0.58,0.42,0.7729323361374942,1.582035821842173,1.5511531920217612,-0.1903123947713577,355,355,0,0.5746478873239437,0.003558190323502201,always_long,-0.12904900279384945,-0.3477587248256239,0.9019813389313437,1.929794546667797,441,0.799408014571949
0.6,2.0,2.0,6,24,6,long_only,0.6,0.4,0.7424037389882086,1.7276763301772298,1.6316484681948862,-0.174624863900148,293,293,0,0.5426621160409556,0.001934900617898199,always_long,-0.06761716892225167,-0.20151612327107543,0.8100209079104602,1.9291924534483051,345,0.6856785063752276
0.0,1.5,1.0,6,48,3,short_only,0.76,0.24,-0.16977256903598725,-0.6457501489389567,-0.5645508345319677,-0.32423297058770095,266,0,266,0.575187969924812,0.009799800000000015,always_short,-0.6313058525158348,-2.5703670342528886,0.46153328347984757,1.9246168853139318,428,0.756716757741348
0.0,2.0,2.5,6,48,6,long_only,0.76,0.24,1.0515939175594098,2.3611670723402884,2.3388016195656545,-0.17667357469026632,187,187,0,0.5561497326203209,0.004057470109548329,always_long,0.17432680547031532,0.43755545778617577,0.8772671120890945,1.9236116145541127,255,0.7684426229508197
0.0,2.0,1.5,12,24,6,long_only,0.6799999999999999,0.32,0.40710294038151495,0.9336651219628065,0.7949201160464084,-0.1717240658792094,255,255,0,0.5725490196078431,0.003316264334681955,always_long,-0.32813255522715645,-0.9885314602316078,0.7352354956086714,1.9221965821944142,333,0.6966074681238615
0.3,1.0,1.0,6,48,3,short_only,0.72,0.28,-0.06936650332034022,-0.24551506674435217,-0.2114182770534947,-0.2626007206604623,309,0,309,0.5016181229773463,0.0001613445056618034,always_short,-0.5731913643565509,-2.16453195963515,0.5038248610362107,1.919016892890798,520,0.7043488160291439
0.3,2.5,3.0,6,24,3,long_only,0.58,0.42,0.8450554365327962,1.6641801749706318,1.7051785079909585,-0.1712306858323343,296,296,0,0.5236486486486487,0.0009338791246865354,always_long,-0.09568952182194024,-0.2526383799128337,0.9407449583547365,1.9168185548834655,353,0.799408014571949
0.6,2.5,3.0,6,24,3,long_only,0.58,0.42,0.80978107208871,1.6153892130789735,1.650306302259519,-0.1831729868184242,296,296,0,0.5168918918918919,0.0007374290428370505,always_long,-0.11173079491316706,-0.2980283677270634,0.921511867001877,1.913417580806037,353,0.799408014571949
0.3,1.0,2.0,6,72,6,long_only,0.6,0.4,1.323823727775061,2.700093086139893,2.692059964775141,-0.16437226330584517,284,284,0,0.45774647887323944,-0.007521063189568653,always_long,0.30375617266161603,0.7870481698952715,1.020067555113445,1.9130449162446213,326,0.7037795992714025
0.3,2.5,3.0,6,24,6,long_only,0.63,0.37,0.9478130031718388,2.0150193589964998,1.937243648127375,-0.22275597886820592,262,262,0,0.5534351145038168,0.0018555928816216666,always_long,0.038349581919943754,0.10421961627139248,0.909463421251895,1.9107997427251073,315,0.7137978142076503
0.3,2.0,1.5,6,48,3,long_only,0.58,0.42,0.671090033787586,1.4463236296793052,1.3915123342404652,-0.23877074480645877,284,284,0,0.6056338028169014,0.00999620534196421,always_long,-0.16517299304716793,-0.4595342877723673,0.836263026834754,1.9058579174516725,332,0.8113615664845173
0.6,2.5,2.0,6,24,6,long_only,0.6,0.4,0.9244524436251464,1.992808419762474,1.87528082890637,-0.21139755028543636,290,290,0,0.5517241379310345,0.0021983596335202913,always_long,0.03405498012592201,0.09311537764679198,0.8903974634992244,1.8996930421156821,333,0.6966074681238615
0.6,2.0,3.0,12,24,2,short_only,0.63,0.37,0.01999225202398658,0.05452933796994794,0.06043636927383152,-0.3312152926822704,278,0,278,0.4892086330935252,-0.00029211711953733207,always_short,-0.5279518346502123,-1.8427669121560666,0.5479440866741989,1.8972962501260144,356,0.8378870673952641
0.3,2.0,1.5,12,24,6,long_only,0.76,0.24,0.2665221888907725,0.6990708630421563,0.5521010943001703,-0.18234275305117603,225,225,0,0.5733333333333334,0.0026475135214301545,always_long,-0.37607920677724294,-1.1937156351529712,0.6426013956680154,1.8927864981951275,333,0.6966074681238615
0.0,2.0,2.0,6,24,3,short_only,0.65,0.35,-0.1431106377792244,-0.4606504027916277,-0.45728782979346544,-0.3448288201106789,290,0,290,0.4724137931034483,-0.0007306965291239243,always_short,-0.5902746476665859,-2.3499867893147246,0.4471640098873615,1.8893363865230968,397,0.7743624772313297
0.0,1.0,1.0,6,72,6,long_only,0.6,0.4,0.6139890846712579,1.5826817187375966,1.377706950813705,-0.17391522597729073,343,343,0,0.5743440233236151,0.009999999999999952,always_long,-0.10372331353804576,-0.3036604693695966,0.7177123982093037,1.8863421881071931,421,0.6172586520947176
0.0,2.0,1.5,6,24,3,long_only,0.58,0.42,0.9341786635243898,1.887110078670466,1.804191363711347,-0.1313328855991966,337,337,0,0.599406528189911,0.003876413279537858,always_long,0.0003642913285579752,0.000973480179725851,0.9338143721958319,1.8861365984907401,415,0.7641165755919854
0.3,2.5,2.5,6,48,3,long_only,0.76,0.24,0.9172973772146784,1.9915259614970588,1.9463073011727754,-0.21765535769270355,193,193,0,0.5854922279792746,0.00857051579302209,always_long,0.0437747302625382,0.10643169473202542,0.8735226469521402,1.8850942667650334,256,0.8546220400728597
0.6,2.0,3.0,12,24,6,long_only,0.58,0.42,1.2236004149881494,2.182136993644805,2.2220011255854875,-0.14027560076874585,267,267,0,0.5131086142322098,0.00041898520921691276,always_long,0.12444161381456587,0.29879673191597605,1.0991588011735836,1.8833402617288288,307,0.7202868852459017
0.0,1.5,2.5,6,24,6,long_only,0.76,0.24,1.200728053733768,2.619602663474375,2.330491214243488,-0.1253935250377283,240,240,0,0.5333333333333333,0.0012567706780236658,always_long,0.3040089660515184,0.7364710027625562,0.8967190876822495,1.8831316607118187,349,0.682832422586521
0.3,2.0,2.0,6,24,6,long_only,0.6,0.4,0.767647362424511,1.7728821585476933,1.6761254263520151,-0.1775592735642521,293,293,0,0.5494880546075085,0.0016237803617337658,always_long,-0.03732986554094009,-0.1089448103164305,0.8049772279654511,1.8818269688641238,345,0.6856785063752276
0.6,1.5,1.0,12,72,6,long_only,0.76,0.24,0.25220517711946155,0.6830687139617113,0.5503410937078034,-0.156883306143086,215,215,0,0.6465116279069767,0.006409025743512769,always_long,-0.3707606159333131,-1.1984981870784066,0.6229657930527747,1.881566901040118,313,0.7156193078324226
0.0,2.5,2.5,12,24,2,short_only,0.63,0.37,-0.14900527044265255,-0.4349748396939869,-0.46477780736297636,-0.30353638896468005,275,0,275,0.48727272727272725,-0.00030378820277137525,always_short,-0.6224910684510774,-2.3137164528179417,0.47348579800842483,1.8787416131239547,354,0.8390255009107468
0.0,2.0,1.5,12,48,3,long_only,0.76,0.24,0.9308032858041824,1.888362294516455,1.6855450893034667,-0.188450908669654,207,207,0,0.6376811594202898,0.014999999999999838,always_long,0.0044983815923493875,0.010840767346314395,0.926304904211833,1.8775215271701406,298,0.8307149362477231
0.6,2.5,3.0,6,24,3,long_only,0.76,0.24,0.6639237024842775,1.5725568407739592,1.413496681341171,-0.23280678824872006,240,240,0,0.5416666666666666,0.0012768985211410089,always_long,-0.11173079491316706,-0.2980283677270634,0.7756544973974445,1.8705852085010226,353,0.799408014571949
0.3,2.0,3.0,12,24,6,long_only,0.58,0.42,1.2410954931067173,2.1847251105887375,2.236690680893282,-0.14012383150103463,267,267,0,0.5168539325842697,0.0009796732163295891,always_long,0.13170429553437635,0.3141883747577227,1.109391197572341,1.8705367358310148,307,0.7202868852459017
0.0,2.5,2.5,6,24,6,long_only,0.76,0.24,0.8499982948862659,1.9510464120699749,1.6778238246922539,-0.15400854331808114,226,226,0,0.5442477876106194,0.0017169291917380285,always_long,0.030989294355789232,0.08074977139200368,0.8190090005304766,1.8702966406779713,323,0.7057149362477231
0.6,2.0,2.5,6,48,6,long_only,0.76,0.24,0.7910985834188635,1.9480862096164038,1.8996257830644567,-0.17896103018346546,187,187,0,0.5508021390374331,0.002342882741405904,always_long,0.028961333940697553,0.0788004750969041,0.762137249478166,1.8692857345194998,255,0.7684426229508197
0.0,1.0,1.0,6,48,6,long_only,0.76,0.24,0.5439789857554373,1.6220214238651236,1.2293526930930685,-0.11313441145227666,276,276,0,0.5797101449275363,0.009999999999999953,always_long,-0.08505296977995613,-0.24710826829462287,0.6290319555353935,1.8691296921597464,426,0.6127049180327869
0.0,1.0,1.0,6,72,2,short_only,0.6799999999999999,0.32,-0.1003090801096922,-0.34424411685703854,-0.32559235914747753,-0.30743851310235004,343,0,343,0.5014577259475219,0.0009555893936368264,always_short,-0.5869485913702578,-2.2128916603821716,0.4866395112605656,1.868647543525133,533,0.7575136612021858
0.0,2.0,3.0,12,24,2,short_only,0.63,0.37,0.11306480362935756,0.29058794885389805,0.32254786832067367,-0.2978295986063762,278,0,278,0.5,-3.035439220532517e-05,always_short,-0.47986297725188654,-1.576188779222474,0.5929277808812441,1.866776728076372,356,0.8378870673952641
0.0,2.5,3.0,6,24,6,long_only,0.65,0.35,1.0798414571295671,2.197819969185446,2.106364006837061,-0.1959485491971596,259,259,0,0.5637065637065637,0.00273431635062345,always_long,0.1311267246256831,0.334516035102583,0.948714732503884,1.8633039340828632,315,0.7137978142076503
0.6,2.0,1.5,12,48,2,long_only,0.63,0.37,0.9677820580982803,1.793896550112329,1.7983553465219408,-0.2404320517486261,257,257,0,0.6108949416342413,0.009228447054592621,always_long,-0.027007132285178037,-0.06625690686858048,0.9947891903834584,1.8601534569809095,301,0.86316029143898
0.0,2.5,3.0,6,24,3,long_only,0.6,0.4,1.4257671579842595,2.3447068170004313,2.410342931998295,-0.18935392141735882,295,295,0,0.5559322033898305,0.0018956721589002351,always_long,0.22002780189774995,0.48569503395005487,1.2057393560865095,1.8590117830503763,353,0.799408014571949
0.6,1.0,2.5,6,24,3,short_only,0.72,0.28,-0.06572982226296353,-0.23119635842198838,-0.22804468110647347,-0.24514337032920455,285,0,285,0.3824561403508772,-0.004522343141153183,always_short,-0.5608217427022728,-2.088847184724338,0.4950919204393093,1.8576508263023497,446,0.7464708561020036
0.0,1.0,2.5,6,24,6,long_only,0.76,0.24,1.2979510418885716,2.8414833759516736,2.505464943724807,-0.12201097657241226,254,254,0,0.484251968503937,-0.001228012489671037,always_long,0.41182157791349994,0.9846420281207665,0.8861294639750716,1.856841347830907,387,0.648224043715847
0.0,1.0,1.0,6,48,2,short_only,0.63,0.37,-0.09076507048674798,-0.30477487246416773,-0.3039689382576831,-0.3297093513835563,378,0,378,0.5026455026455027,0.0014799619381729997,always_short,-0.5737579321978478,-2.1580564186298568,0.4829928617110998,1.853281546165689,546,0.7515938069216758
0.0,2.0,2.0,6,24,6,long_only,0.6,0.4,0.7948670348219882,1.8030549568807743,1.7135668119522247,-0.18060694715837533,293,293,0,0.552901023890785,0.0021165197513833486,always_long,-0.017450874888487178,-0.04979212047522546,0.8123179097104753,1.8528470773559997,345,0.6856785063752276
0.0,2.0,2.0,12,24,2,short_only,0.72,0.28,-0.16664222889604807,-0.5392800986850369,-0.5336172019150239,-0.30931272760710965,258,0,258,0.4883720930232558,-0.0004825276286705917,always_short,-0.6400522022857205,-2.3917503286284107,0.4734099733896724,1.852470229943374,373,0.8303734061930783
0.6,2.0,2.5,12,48,6,long_only,0.76,0.24,0.7250375127254443,1.6520822786663987,1.5956783803250487,-0.1707712827863806,175,175,0,0.5314285714285715,0.0015405551000302227,always_long,-0.07518573985697385,-0.20008945123736424,0.8002232525824181,1.852171729903763,238,0.7839253187613844
0.6,1.0,1.0,6,24,3,long_only,0.58,0.42,0.6073400213470643,1.434296084487695,1.2730049043330336,-0.17591157278901154,429,429,0,0.5617715617715617,0.0031469043157288943,always_long,-0.15428133158599888,-0.4176340361614306,0.7616213529330632,1.8519301206491257,550,0.6872723132969034
0.0,1.5,1.0,6,72,3,short_only,0.76,0.24,-0.18658466918832717,-0.7207562855000287,-0.6385213844666809,-0.3436562593834438,257,0,257,0.5836575875486382,0.009799799999999966,always_short,-0.630439646576922,-2.5697714693171743,0.4438549773885948,1.8490151838171456,415,0.7641165755919854
0.0,1.5,2.0,6,72,6,long_only,0.63,0.37,1.7389877742175361,3.14589765977126,3.26031542311861,-0.14821823144960128,246,246,0,0.5528455284552846,0.019999999999999955,always_long,0.5745563651147114,1.2990839060577282,1.1644314091028247,1.8468137537135318,274,0.7511384335154827
0.3,1.0,1.0,6,72,6,long_only,0.76,0.24,0.21524865357281464,0.74772557329418,0.5630294404995007,-0.15194120069578565,274,274,0,0.5620437956204379,0.0047331833526145185,always_long,-0.3185645998575688,-1.0982216763018657,0.5338132534303834,1.8459472495960458,421,0.6172586520947176
0.6,2.0,2.5,12,24,2,short_only,0.65,0.35,-0.05575541370481896,-0.15884161229082835,-0.16783365535171949,-0.3381316213684761,277,0,277,0.4657039711191336,-0.0009426273631996463,always_short,-0.5639094218150884,-2.003355131997323,0.5081540081102695,1.8445135197064946,363,0.8349271402550091
0.0,1.0,1.0,6,72,2,short_only,0.72,0.28,-0.10218126285392704,-0.36975189438017014,-0.33218183511032284,-0.27866485495189597,312,0,312,0.5,-0.0004753652372685485,always_short,-0.5869485913702578,-2.2128916603821716,0.48476732851633075,1.8431397660020015,533,0.7575136612021858
0.6,1.5,1.5,12,48,2,long_only,0.76,0.24,0.8272421972448827,1.7436700755857772,1.582149437689179,-0.15665979772018807,229,229,0,0.6026200873362445,0.006822081685763218,always_long,-0.04123327311253455,-0.09880640976654965,0.8684754703574172,1.842476485352327,338,0.8463114754098361
0.0,2.0,1.0,6,24,6,long_only,0.76,0.24,0.17691204987734355,0.5544660547057836,0.4070301719233536,-0.173493097813119,263,263,0,0.6425855513307985,0.009999999999999952,always_long,-0.3635382360945385,-1.288003901360275,0.540450285971882,1.8424699560660587,393,0.64275956284153
0.0,2.0,1.0,12,48,6,long_only,0.76,0.24,0.4363647959744532,1.0734321951955232,0.8673260684087446,-0.1719846950775996,213,213,0,0.6901408450704225,0.009999999999999978,always_long,-0.25900254757655894,-0.7687047922463878,0.6953673435510122,1.842136987441911,297,0.7293943533697632
0.3,1.0,1.0,6,48,6,long_only,0.6,0.4,0.24957997452867997,0.7412866525880821,0.6204748260091107,-0.1784121233348089,345,345,0,0.5304347826086957,0.004331257150650377,always_long,-0.3187803962083431,-1.100627535420829,0.5683603707370231,1.8419141880089112,426,0.6127049180327869
0.0,1.0,1.0,6,72,2,short_only,0.76,0.24,-0.09895992644766993,-0.3718701423435935,-0.32834948954469617,-0.27695278882916585,293,0,293,0.49829351535836175,-0.0019063198681739234,always_short,-0.5869485913702578,-2.2128916603821716,0.48798866492258786,1.841021518038578,533,0.7575136612021858
0.6,2.5,2.5,6,24,6,long_only,0.58,0.42,0.6220782639653728,1.4386283446452302,1.3537658952072833,-0.17315277126765044,277,277,0,0.516245487364621,0.0010404185598908528,always_long,-0.13783751998049143,-0.4005279683347066,0.7599157839458642,1.8391563129799366,323,0.7057149362477231
0.6,2.5,3.0,6,24,3,long_only,0.63,0.37,0.7223800377407623,1.5346442216701925,1.5431310947715995,-0.2467698162945936,285,285,0,0.5228070175438596,0.0008349386924080197,always_long,-0.11173079491316706,-0.2980283677270634,0.8341108326539294,1.832672589397256,353,0.799408014571949
0.6,1.5,1.5,12,48,6,long_only,0.58,0.42,0.8865923780968845,1.7899953244480902,1.7138221174620658,-0.183085086129006,259,259,0,0.5675675675675675,0.008201425645064285,always_long,-0.015721777723578412,-0.04192592043694534,0.9023141558204629,1.8319212448850355,288,0.7383879781420765
0.0,1.0,2.0,6,48,6,long_only,0.65,0.35,1.7045945678942998,3.2771941815414514,3.3118435867417677,-0.15157993527655222,282,282,0,0.4716312056737589,-0.01049999999999993,always_long,0.6357858779607979,1.445532830080183,1.0688086899335019,1.8316613514612683,350,0.6819216757741348
0.0,2.0,1.5,12,24,6,long_only,0.72,0.28,0.35204782258512624,0.8428198056976618,0.6963980036065711,-0.17702422581638932,242,242,0,0.5661157024793388,0.0020645671509004447,always_long,-0.32813255522715645,-0.9885314602316078,0.6801803778122827,1.8313512659292694,333,0.6966074681238615
0.0,1.5,2.0,6,72,6,long_only,0.65,0.35,1.6803722301729103,3.129840303954944,3.248931929745584,-0.14821823144960128,241,241,0,0.5518672199170125,0.019999999999999952,always_long,0.5745563651147114,1.2990839060577282,1.1058158650581988,1.830756397897216,274,0.7511384335154827
0.3,2.5,2.0,6,24,6,long_only,0.6,0.4,0.9200881553021116,1.9857079346195643,1.8647105405584607,-0.21192772983035899,290,290,0,0.5517241379310345,0.002332481677019351,always_long,0.05767317184304099,0.1551938996709569,0.8624149834590706,1.8305140349486073,333,0.6966074681238615
0.3,1.5,1.0,12,72,6,long_only,0.76,0.24,0.27693898499497904,0.741253201764468,0.5991426821927404,-0.16539964770098803,215,215,0,0.6511627906976745,0.0064484522809032,always_long,-0.3443317706520903,-1.0884703783420422,0.6212707556470694,1.8297235801065102,313,0.7156193078324226
0.6,1.0,1.5,6,48,2,short_only,0.63,0.37,-0.08163041478872213,-0.27230081206904494,-0.2834347599052358,-0.24903316369820605,336,0,336,0.41369047619047616,-0.004522343141153107,always_short,-0.5509379605223426,-2.1013900392769043,0.46930754573362043,1.8290892272078594,473,0.7848360655737705
0.3,2.0,3.0,12,24,2,short_only,0.63,0.37,0.03119584234359185,0.0844461222964636,0.09377066238838515,-0.32948637260381747,278,0,278,0.49280575539568344,-0.00029211711953733207,always_short,-0.5085844560228396,-1.7412000793256848,0.5397802983664315,1.8256462016221484,356,0.8378870673952641
0.0,1.0,1.0,6,72,6,long_only,0.58,0.42,0.5848984998397992,1.521678201152926,1.337424743790407,-0.1560941311367203,348,348,0,0.5718390804597702,0.00999999999999995,always_long,-0.10372331353804576,-0.3036604693695966,0.688621813377845,1.8253386705225225,421,0.6172586520947176
0.6,1.0,2.0,6,72,6,long_only,0.6,0.4,1.2529865676479988,2.6053640957685342,2.5984710905553396,-0.1668665125703055,284,284,0,0.45422535211267606,-0.004524144869215374,always_long,0.3002913194604613,0.7810147271020579,0.9526952481875375,1.8243493686664762,326,0.7037795992714025
0.0,2.0,2.5,6,24,2,short_only,0.65,0.35,-0.199249047006693,-0.6430917598146905,-0.6663696456965065,-0.34384601921959657,292,0,292,0.4554794520547945,-0.0011201457182964598,always_short,-0.6413275383381569,-2.4634004503605818,0.44207849133146393,1.8203086905458914,397,0.8194444444444444
0.0,2.0,2.5,6,24,6,long_only,0.76,0.24,1.0102162674011779,2.2214915558580497,1.950217725746453,-0.1485750917487561,235,235,0,0.548936170212766,0.0017960326083151746,always_long,0.16147970446656856,0.40223320731224355,0.8487365629346093,1.819258348545806,332,0.6975182149362478
0.0,2.5,2.5,6,24,6,long_only,0.58,0.42,0.9120500554367683,1.899337517404746,1.8025293088284802,-0.18191154852662889,277,277,0,0.5487364620938628,0.001650638282437858,always_long,0.030989294355789232,0.08074977139200368,0.8810607610809791,1.8185877460127422,323,0.7057149362477231
0.0,1.0,1.0,6,72,2,short_only,0.65,0.35,-0.11360682440102199,-0.39637974583268687,-0.39200914571001,-0.33142564473232355,360,0,360,0.5055555555555555,0.006114605308660817,always_short,-0.5869485913702578,-2.2128916603821716,0.4733417669692358,1.8165119145494848,533,0.7575136612021858
0.3,2.0,2.5,12,48,6,long_only,0.6799999999999999,0.32,0.9667522276091711,1.9509082035682468,1.9541680808090318,-0.17100405743788824,198,198,0,0.5454545454545454,0.003530724786665551,always_long,0.05426422373493889,0.13462548479811254,0.9124880038742322,1.8162827187701343,238,0.7839253187613844
0.3,2.0,2.0,12,24,2,short_only,0.72,0.28,-0.20433029365612287,-0.6851705970215007,-0.6767995946297259,-0.3026263588660474,258,0,258,0.49612403100775193,-0.0001325638201427707,always_short,-0.6491343675545462,-2.4966983316651405,0.44480407389842336,1.8115277346436398,373,0.8303734061930783
0.0,1.0,2.0,6,48,6,long_only,0.63,0.37,1.7260553748826295,3.2570161610141146,3.3048191801824083,-0.14741029226895067,286,286,0,0.4755244755244755,-0.008219179255557811,always_long,0.6357858779607979,1.445532830080183,1.0902694969218316,1.8114833309339315,350,0.6819216757741348
0.6,2.5,2.5,6,48,3,long_only,0.76,0.24,0.9075350494809977,1.9855629675182984,1.9344262903298381,-0.21535443264685145,193,193,0,0.5854922279792746,0.008751341038290398,always_long,0.07319639332756811,0.1758817369648074,0.8343386561534296,1.809681230553491,256,0.8546220400728597
0.0,1.0,1.0,6,48,2,short_only,0.65,0.35,-0.10061592408845288,-0.3490814266831575,-0.34467852680785366,-0.31165410508759267,367,0,367,0.4986376021798365,-0.00019877421345676564,always_short,-0.5737579321978478,-2.1580564186298568,0.4731420081093949,1.8089749919466993,546,0.7515938069216758
0.6,1.5,1.5,6,24,2,long_only,0.58,0.42,0.9853359021778725,1.9017697137729335,1.8317311257050009,-0.1463850187863475,373,373,0,0.5656836461126006,0.003241677941832017,always_long,0.03791572486918149,0.09323017925807744,0.947420177308691,1.808539534514856,465,0.7884790528233151
0.0,2.0,2.0,12,24,2,short_only,0.63,0.37,-0.19527326430362735,-0.5837330036400762,-0.6091298619848144,-0.33729286042134105,291,0,291,0.4948453608247423,-0.00030378820277137525,always_short,-0.6400522022857205,-2.3917503286284107,0.4447789379820931,1.8080173249883345,373,0.8303734061930783
0.0,2.5,2.5,6,24,6,long_only,0.65,0.35,0.8686223997523914,1.8883213036296682,1.7895346882209353,-0.21389305436992717,265,265,0,0.5547169811320755,0.0021165197513833486,always_long,0.030989294355789232,0.08074977139200368,0.8376331053966022,1.8075715322376644,323,0.7057149362477231
0.6,2.5,2.5,12,24,2,short_only,0.63,0.37,-0.16702138041561498,-0.4991611643837472,-0.5349362950888393,-0.3050666498265269,275,0,275,0.48727272727272725,-0.0002891268512988951,always_short,-0.6156463676689549,-2.3056662239383883,0.4486249872533399,1.806505059554641,354,0.8390255009107468
0.3,1.0,1.0,6,72,6,long_only,0.58,0.42,0.2300895012104449,0.7052195075441928,0.6046352278022955,-0.16424858031453918,348,348,0,0.5431034482758621,0.0048538898295401745,always_long,-0.3185645998575688,-1.0982216763018657,0.5486541010680137,1.8034411838460587,421,0.6172586520947176
