trade_direction,entry_atr_mult,sl_atr_mult,tp_atr_mult,min_sl,min_hold,max_hold,cooldown,long_threshold,short_threshold,signal_quantile,score,sharpe,total_ret,maxdd,win_rate,n_trades,n_long,n_short
both,1.0,2.0,2.0,0.015,8,48,3,0.97,0.03,0.03,0.8928666339027986,0.905309812692729,0.2130585561399445,-0.15820005706190504,0.5211267605633803,71,28,43
both,1.0,1.5,3.0,0.01,8,24,3,0.925,0.075,0.075,0.8923413982515713,0.8501992951381737,0.25160556408552837,-0.10237593020998807,0.5,168,65,103
both,0.6,2.5,2.0,0.015,4,48,3,0.9,0.1,0.1,0.8922231781677327,0.826234767466373,0.3101252235827716,-0.18150756508870053,0.5821917808219178,146,64,82
both,1.0,2.0,2.5,0.015,4,48,2,0.8,0.2,0.2,0.8920178406436354,0.9196155640801742,0.40079078789591427,-0.339624108611767,0.531578947368421,190,86,104
short_only,0.3,2.5,3.0,0.015,8,48,2,0.95,0.05,0.05,0.8918022590837692,0.9266077175711548,0.22619226321289987,-0.12901548060086004,0.48214285714285715,56,0,56
both,0.3,2.0,2.5,0.015,4,48,2,0.8,0.2,0.2,0.8917339449081336,0.9141980546901333,0.40186555446814953,-0.329485044958248,0.5210526315789473,190,86,104
both,0.6,2.0,2.0,0.01,8,48,2,0.97,0.03,0.03,0.891411264325292,0.8868836565703344,0.19179045921635018,-0.1615040055478361,0.5357142857142857,84,29,55
both,0.6,1.5,2.0,0.01,8,48,3,0.98,0.02,0.02,0.8911609681483628,0.9235815865784189,0.1640368516868982,-0.13548758281328013,0.5303030303030303,66,19,47
short_only,0.3,1.5,2.0,0.01,8,48,3,0.97,0.03,0.03,0.8909895263628353,0.9413154449131523,0.15343014756452744,-0.13316424057330675,0.5263157894736842,57,0,57
short_only,0.3,2.5,2.0,0.01,8,48,2,0.98,0.02,0.02,0.8909586763791938,0.969402880419498,0.14831096904923036,-0.1358303484552215,0.5609756097560976,41,0,41
short_only,0.6,1.5,3.0,0.015,8,24,3,0.95,0.05,0.05,0.8908455548665261,0.896576332822904,0.19068677933819833,-0.11979605932522727,0.5384615384615384,78,0,78
short_only,0.6,2.0,2.5,0.015,8,48,2,0.925,0.075,0.075,0.8905379045281921,0.8909836443292678,0.231581276073491,-0.1520631432434723,0.5131578947368421,76,0,76
long_only,0.3,2.0,2.5,0.01,4,48,2,0.85,0.15,0.15,0.8902471238550075,0.8555802695963681,0.1996865348464234,-0.14650726121327967,0.5148514851485149,101,101,0
short_only,1.0,2.0,3.0,0.01,8,24,2,0.97,0.03,0.03,0.889481875855051,0.9278773799760505,0.16042095605037532,-0.10159588777524356,0.5079365079365079,63,0,63
short_only,1.0,2.5,3.0,0.015,4,48,3,0.97,0.03,0.03,0.8892765115104128,0.9543096925646234,0.19368108923332295,-0.1533013053099359,0.47619047619047616,42,0,42
short_only,1.0,2.5,3.0,0.01,8,48,2,0.925,0.075,0.075,0.8892436343815402,0.8903629036522136,0.22802603379320385,-0.13596937463204276,0.5131578947368421,76,0,76
short_only,0.3,2.5,3.0,0.01,8,48,3,0.9,0.1,0.1,0.8892421477817999,0.8736597825386374,0.23715462944120969,-0.13972424410871154,0.5529411764705883,85,0,85
short_only,0.3,2.0,2.0,0.015,4,48,2,0.97,0.03,0.03,0.8891005077258773,0.9542749715380794,0.17919951473862117,-0.1354339043580267,0.45454545454545453,44,0,44
short_only,0.3,2.5,2.5,0.01,4,24,3,0.97,0.03,0.03,0.8889282151024005,0.931362576206749,0.1518601828585675,-0.11185373721606022,0.5806451612903226,62,0,62
both,0.3,2.0,2.5,0.015,8,48,3,0.97,0.03,0.03,0.8882285496407036,0.9031233196148462,0.21734171223208976,-0.17749741590304535,0.4782608695652174,69,28,41
short_only,0.3,2.0,2.0,0.01,8,48,2,0.98,0.02,0.02,0.8879311294988537,0.9613838582120467,0.14828123661610615,-0.1166181817926051,0.5454545454545454,44,0,44
both,0.3,2.5,2.0,0.01,8,24,2,0.95,0.05,0.05,0.8877500394704405,0.8299894710039162,0.22347769448914678,-0.18301703214263157,0.5467625899280576,139,52,87
long_only,1.0,1.5,3.0,0.015,8,24,2,0.9,0.1,0.1,0.8876321738800839,0.8801894329720843,0.20470513626593068,-0.1721955362097413,0.5238095238095238,84,84,0
both,0.6,1.5,2.5,0.015,8,48,3,0.85,0.15,0.15,0.8874465267509877,0.8502331388900456,0.3431329403871808,-0.21999823283563918,0.4858757062146893,177,76,101
short_only,0.3,2.5,3.0,0.01,4,48,2,0.925,0.075,0.075,0.8872232537062651,0.8871820171546567,0.22540153701090837,-0.13919657508529096,0.5194805194805194,77,0,77
both,0.6,2.5,3.0,0.015,4,48,3,0.8,0.2,0.2,0.8871880933040538,0.8436743457242715,0.38220039093681124,-0.21644493329262582,0.5371428571428571,175,81,94
long_only,1.0,2.5,2.5,0.015,8,48,3,0.85,0.15,0.15,0.8870322835227188,0.8739415965845727,0.2515827397552901,-0.14706933800027192,0.5365853658536586,82,82,0
both,0.6,2.0,2.0,0.015,8,48,2,0.8,0.2,0.2,0.8869828402617942,0.9079154616919761,0.3951465578571134,-0.31131820770725116,0.545,200,89,111
both,0.6,2.0,3.0,0.01,8,48,3,0.8,0.2,0.2,0.8869165313427648,0.866098715593295,0.3643315963530447,-0.21350507046576822,0.5024154589371981,207,95,112
long_only,1.0,1.5,2.0,0.01,4,48,3,0.85,0.15,0.15,0.8867494369119154,0.847187703964714,0.1715817933545003,-0.12106067267670444,0.5,108,108,0
long_only,0.6,2.5,3.0,0.015,4,24,2,0.85,0.15,0.15,0.8860796811478305,0.8400663801027903,0.21379024935075885,-0.20672461542023823,0.5277777777777778,108,108,0
short_only,0.3,2.0,2.0,0.015,4,48,3,0.97,0.03,0.03,0.8858416609657229,0.9537374297153546,0.17500309921538415,-0.13442645766151787,0.46511627906976744,43,0,43
short_only,1.0,2.0,3.0,0.015,8,24,2,0.97,0.03,0.03,0.8856801288087564,0.9270844134518599,0.16161812471035875,-0.10731112154446211,0.4918032786885246,61,0,61
short_only,0.6,2.5,3.0,0.015,8,48,3,0.925,0.075,0.075,0.8855900839239774,0.891335341944053,0.23903347591717727,-0.1503343648221275,0.5138888888888888,72,0,72
short_only,0.3,2.5,2.0,0.01,4,24,3,0.95,0.05,0.05,0.8852965460637788,0.887651992179294,0.17061341072731184,-0.10734567098128463,0.5662650602409639,83,0,83
long_only,0.3,2.0,2.0,0.015,4,48,2,0.9,0.1,0.1,0.8851162864738386,0.893482968824163,0.2166617311204606,-0.14811735331508774,0.5616438356164384,73,73,0
long_only,1.0,1.5,3.0,0.015,8,24,3,0.85,0.15,0.15,0.8845706414718428,0.8347046945384362,0.22450179001428516,-0.19791661074153824,0.48598130841121495,107,107,0
long_only,0.6,1.5,3.0,0.015,8,24,3,0.8,0.2,0.2,0.884452061856014,0.8233738012485144,0.2209270203194178,-0.21378361358269174,0.5080645161290323,124,124,0
short_only,0.6,2.5,3.0,0.01,4,48,3,0.97,0.03,0.03,0.8841331353287623,0.9510019542589697,0.1790882341076332,-0.14711769960295712,0.46511627906976744,43,0,43
short_only,0.3,1.5,2.5,0.015,4,24,3,0.925,0.075,0.075,0.8840768912486296,0.8491363804389047,0.1935673198179091,-0.15760018118094768,0.49019607843137253,102,0,102
both,1.0,2.0,3.0,0.01,8,24,2,0.925,0.075,0.075,0.8839754029757892,0.8405177814013195,0.2642911342798506,-0.11003663006462527,0.4970414201183432,169,66,103
short_only,0.6,2.0,3.0,0.01,4,24,2,0.97,0.03,0.03,0.8837293891307683,0.918387796429201,0.16191129906155366,-0.08963068710632868,0.5230769230769231,65,0,65
long_only,1.0,2.0,3.0,0.01,4,24,2,0.85,0.15,0.15,0.8835166287966748,0.8347243896459889,0.18866566328844692,-0.1855341199030188,0.5045045045045045,111,111,0
both,0.3,1.5,2.0,0.01,8,48,2,0.98,0.02,0.02,0.8832582278385546,0.9150314737073849,0.16647163416034338,-0.13072444629688842,0.5303030303030303,66,19,47
both,1.0,1.5,2.0,0.01,8,24,3,0.925,0.075,0.075,0.8832247333160705,0.8465968373963861,0.24854326015840766,-0.10739320232923334,0.5028571428571429,175,68,107
short_only,0.6,1.5,2.0,0.015,8,48,2,0.98,0.02,0.02,0.883167275131023,0.9584819456762472,0.15949403746847457,-0.11752671580732002,0.4634146341463415,41,0,41
short_only,0.6,2.0,2.5,0.01,4,48,3,0.97,0.03,0.03,0.8831229719111677,0.9385346976307131,0.17168465368221608,-0.16481850199266748,0.47058823529411764,51,0,51
both,1.0,1.5,3.0,0.015,8,24,2,0.9,0.1,0.1,0.882991701784147,0.8683947553357815,0.3131249228295878,-0.23060272828856673,0.45685279187817257,197,81,116
short_only,0.3,1.5,2.0,0.01,8,48,3,0.98,0.02,0.02,0.8829858572437258,0.9536533942279081,0.1406795016964142,-0.10658156697831768,0.5531914893617021,47,0,47
long_only,1.0,2.5,3.0,0.015,8,24,3,0.8,0.2,0.2,0.8829534277008372,0.8149821047662353,0.23133856265352581,-0.20831288977853926,0.5041322314049587,121,121,0
long_only,0.6,2.5,2.0,0.015,4,24,2,0.8,0.2,0.2,0.8823649304186455,0.8216298228010758,0.22379385816599773,-0.20131790006344322,0.5746268656716418,134,134,0
short_only,1.0,1.5,2.5,0.015,8,24,3,0.95,0.05,0.05,0.8823277577347803,0.8866102200313505,0.18975896427721062,-0.1111080780411929,0.5189873417721519,79,0,79
short_only,1.0,2.5,2.5,0.015,8,24,2,0.97,0.03,0.03,0.8822160137962969,0.9225385884967576,0.15946508408583027,-0.09909414135181531,0.5161290322580645,62,0,62
both,0.6,2.0,2.0,0.01,8,48,2,0.9,0.1,0.1,0.8819505087526404,0.836493293744453,0.3055368153716922,-0.15963762205347273,0.5459770114942529,174,75,99
both,1.0,2.0,3.0,0.01,4,48,3,0.97,0.03,0.03,0.8817420233124669,0.8861564921380557,0.2116021810800106,-0.18587751212890966,0.4605263157894737,76,29,47
both,0.6,1.5,3.0,0.015,8,24,2,0.9,0.1,0.1,0.8815368201266066,0.8662229565527925,0.3135083522859161,-0.22925443388494063,0.45685279187817257,197,81,116
both,0.3,2.5,2.5,0.015,4,48,3,0.97,0.03,0.03,0.8812820269979889,0.8931004404734675,0.2252723275584836,-0.20033573238791277,0.5142857142857142,70,29,41
long_only,1.0,2.5,2.5,0.01,4,48,2,0.925,0.075,0.075,0.8810326073403354,0.9171789613603976,0.18201204462892462,-0.08966918264805117,0.5409836065573771,61,61,0
both,0.6,1.5,2.5,0.01,8,24,2,0.97,0.03,0.03,0.8808593646320864,0.8611437298118196,0.178758176440037,-0.14229778573249363,0.5368421052631579,95,30,65
both,0.3,1.5,2.0,0.01,8,24,3,0.95,0.05,0.05,0.8808118669058802,0.8245194375512468,0.2127040936505722,-0.14975158136450858,0.5289855072463768,138,53,85
both,1.0,2.0,2.0,0.015,4,48,3,0.95,0.05,0.05,0.8807038976291112,0.8323643391140606,0.24327434489571576,-0.17307902512944012,0.49038461538461536,104,48,56
short_only,0.3,1.5,2.5,0.015,8,48,2,0.95,0.05,0.05,0.8805616216722056,0.9105172286744773,0.20904351142286082,-0.11032399353467073,0.47540983606557374,61,0,61
long_only,0.6,2.0,2.5,0.01,8,48,2,0.85,0.15,0.15,0.8804513727578833,0.8507158573360034,0.22383528986769918,-0.13120657269186645,0.4842105263157895,95,95,0
long_only,0.3,2.0,2.0,0.015,8,48,2,0.9,0.1,0.1,0.8803386264953657,0.8873959181939799,0.2231931215936369,-0.16959949794326482,0.5616438356164384,73,73,0
short_only,0.3,2.0,2.5,0.01,8,48,3,0.97,0.03,0.03,0.8803020879160465,0.9372677285304778,0.17212218397476908,-0.15322846119851705,0.46,50,0,50
short_only,0.3,2.0,2.0,0.01,8,48,2,0.97,0.03,0.03,0.8797014374235692,0.9336173645497994,0.15251667964475413,-0.15473844077901436,0.5272727272727272,55,0,55
both,1.0,2.0,2.0,0.01,4,48,3,0.925,0.075,0.075,0.879671395455834,0.8283798432162301,0.24657060160010502,-0.13298780198794835,0.5584415584415584,154,61,93
long_only,0.3,2.0,3.0,0.015,8,48,2,0.85,0.15,0.15,0.8794147784478459,0.8618570217384304,0.24841043962272003,-0.1878106127528153,0.5176470588235295,85,85,0
short_only,1.0,2.0,2.0,0.015,4,48,2,0.97,0.03,0.03,0.8792362263521307,0.9450075719208871,0.17681398114536195,-0.13288603484491968,0.4772727272727273,44,0,44
long_only,0.3,1.5,2.5,0.015,4,48,2,0.85,0.15,0.15,0.8786420479325341,0.8601859137294853,0.21742811446679244,-0.1605793096386615,0.4606741573033708,89,89,0
long_only,0.6,1.5,2.5,0.015,4,48,2,0.85,0.15,0.15,0.8775568894999256,0.8590377794419873,0.2177381342339877,-0.16176442641907565,0.4606741573033708,89,89,0
short_only,1.0,2.0,2.5,0.015,8,48,3,0.97,0.03,0.03,0.8771261881718241,0.9459508797929226,0.17792952728761402,-0.13187561921088545,0.4523809523809524,42,0,42
both,0.3,1.5,2.0,0.01,8,48,3,0.97,0.03,0.03,0.8766233758128005,0.8701863851711423,0.18578418762568094,-0.1562744606237796,0.5116279069767442,86,29,57
long_only,0.3,2.0,2.0,0.01,4,48,2,0.95,0.05,0.05,0.8764531746396893,0.9367909275430403,0.1594094960336565,-0.1333925727506476,0.56,50,50,0
long_only,0.6,2.0,3.0,0.015,8,24,2,0.85,0.15,0.15,0.8759964724869979,0.8312497667653714,0.22358713393294738,-0.21321357230765742,0.5277777777777778,108,108,0
both,0.6,2.5,2.0,0.01,8,48,3,0.9,0.1,0.1,0.8758118535691848,0.8225937790227934,0.29879683327096007,-0.1414561486930948,0.5802469135802469,162,72,90
both,0.6,2.0,2.5,0.015,4,48,2,0.8,0.2,0.2,0.8752753682292784,0.9024092989485517,0.39373518128847906,-0.33782948158149007,0.531578947368421,190,86,104
short_only,0.3,2.5,3.0,0.015,8,48,3,0.925,0.075,0.075,0.8749974075175289,0.8810429522864479,0.23736834824731345,-0.15837631100276653,0.5138888888888888,72,0,72
short_only,0.6,2.0,2.0,0.01,8,48,2,0.98,0.02,0.02,0.8742062477907109,0.9486635987638832,0.14480323986968102,-0.11938709853487295,0.5454545454545454,44,0,44
long_only,0.6,2.0,3.0,0.015,8,48,2,0.85,0.15,0.15,0.8741102231262918,0.8567591651385822,0.24719633469216995,-0.1926348968269992,0.5058823529411764,85,85,0
long_only,1.0,2.5,3.0,0.01,8,48,2,0.9,0.1,0.1,0.8739021372691145,0.8786377532746845,0.22655369606963704,-0.1625109200086981,0.527027027027027,74,74,0
long_only,0.6,2.0,3.0,0.015,8,24,3,0.8,0.2,0.2,0.8737513478742527,0.806888879424983,0.23004114425232824,-0.2071844013114254,0.5284552845528455,123,123,0
both,0.6,2.5,2.5,0.015,4,48,3,0.97,0.03,0.03,0.8732515737843757,0.885318288832127,0.223145242590159,-0.1931772601988281,0.5285714285714286,70,29,41
short_only,0.6,2.5,3.0,0.01,8,48,2,0.95,0.05,0.05,0.8719366696668516,0.9082871309759994,0.21032423055289162,-0.12972875291496097,0.47368421052631576,57,0,57
both,0.3,1.5,2.5,0.015,4,24,3,0.95,0.05,0.05,0.8716825290909707,0.8083995738739854,0.21892476777616654,-0.1433935605477711,0.5153846153846153,130,51,79
long_only,1.0,1.5,2.0,0.01,8,48,3,0.9,0.1,0.1,0.8711116460547076,0.8654318526376408,0.2042641255896156,-0.1035021484615787,0.5060240963855421,83,83,0
short_only,0.3,2.5,2.5,0.015,8,24,2,0.97,0.03,0.03,0.8709415058398267,0.9117011444447538,0.1578699315437493,-0.09957326916041627,0.532258064516129,62,0,62
long_only,0.3,2.0,3.0,0.015,8,24,2,0.85,0.15,0.15,0.8709014700864781,0.8267099674894699,0.2217354283471027,-0.21359297425261048,0.5092592592592593,108,108,0
both,0.6,2.5,3.0,0.015,4,24,3,0.925,0.075,0.075,0.870845776255171,0.8205496806264153,0.2669793061146377,-0.16009090534014656,0.5375,160,63,97
long_only,0.3,2.5,2.5,0.01,4,24,2,0.8,0.2,0.2,0.8699161710815259,0.8128102300987285,0.21664426196844988,-0.1880959870626785,0.5362318840579711,138,138,0
both,1.0,1.5,2.5,0.01,8,24,2,0.97,0.03,0.03,0.8695426085264156,0.8503357537152946,0.17672737968992314,-0.14527401999710057,0.5368421052631579,95,30,65
long_only,0.3,1.5,3.0,0.015,4,48,2,0.85,0.15,0.15,0.8694746925545481,0.8527126971910961,0.22568012723508546,-0.15450828641311876,0.45977011494252873,87,87,0
both,0.3,1.5,3.0,0.01,8,48,2,0.8,0.2,0.2,0.8694289207584301,0.8908048246066105,0.38399073072227163,-0.2607539913446596,0.4340425531914894,235,109,126
both,1.0,1.5,2.0,0.01,8,48,2,0.98,0.02,0.02,0.8691307998887504,0.9024513381504476,0.16069690325857655,-0.13548758281328024,0.5303030303030303,66,19,47
both,0.3,2.0,2.0,0.01,8,24,2,0.97,0.03,0.03,0.8689351966939202,0.8487368882657532,0.17406288278267446,-0.15268286320478475,0.5833333333333334,96,30,66
short_only,1.0,2.0,2.5,0.01,8,48,3,0.97,0.03,0.03,0.8686127866275773,0.9261530871249292,0.16990167959932445,-0.14859037986577334,0.46,50,0,50
short_only,1.0,1.5,3.0,0.015,8,24,3,0.95,0.05,0.05,0.8680789534326052,0.8750085925424939,0.1856459141285307,-0.11979605932522722,0.5384615384615384,78,0,78
long_only,0.6,2.5,2.0,0.01,8,24,2,0.85,0.15,0.15,0.8679053644349082,0.8089346354895457,0.20407025595261774,-0.1544195816470748,0.5391304347826087,115,115,0
both,0.3,1.5,2.5,0.01,8,48,2,0.85,0.15,0.15,0.8674148205822055,0.8476533950033063,0.33228892215970784,-0.16263858480837162,0.4485981308411215,214,94,120
short_only,0.3,1.5,2.5,0.015,8,24,2,0.95,0.05,0.05,0.8673427956512894,0.8694537907723,0.18489446587967295,-0.11235643277576497,0.49382716049382713,81,0,81
long_only,0.6,1.5,2.0,0.01,8,24,3,0.8,0.2,0.2,0.8670743554239868,0.8103976114455324,0.21455472587700175,-0.10843918930466298,0.5072463768115942,138,138,0
both,1.0,2.0,2.0,0.015,4,48,2,0.95,0.05,0.05,0.86694417792372,0.8161081491998523,0.24044623700101142,-0.20067567383146262,0.49056603773584906,106,49,57
long_only,1.0,1.5,2.0,0.01,4,24,2,0.925,0.075,0.075,0.8668523970175275,0.8918274968447334,0.160741494177705,-0.07983400129191083,0.5633802816901409,71,71,0
both,1.0,1.5,3.0,0.015,8,24,3,0.97,0.03,0.03,0.8662047234255316,0.8565290212373103,0.1785980529911615,-0.1528727223876287,0.550561797752809,89,29,60
short_only,0.6,2.0,2.5,0.015,4,48,2,0.97,0.03,0.03,0.8654240982077165,0.934506606242198,0.17690209491437758,-0.131535869927442,0.42857142857142855,42,0,42
long_only,0.6,2.5,2.0,0.015,4,48,3,0.8,0.2,0.2,0.8652304865849458,0.8171062366502451,0.24204826443142813,-0.14957046688947495,0.5769230769230769,104,104,0
both,0.3,2.0,3.0,0.015,4,48,3,0.85,0.15,0.15,0.8651487841434385,0.812139191861075,0.3363393830010091,-0.16615057377468398,0.5059523809523809,168,74,94
long_only,1.0,1.5,2.0,0.015,8,48,2,0.8,0.2,0.2,0.8651034526094569,0.8055529452476096,0.23156126167780822,-0.1510979209696745,0.5446428571428571,112,112,0
long_only,0.3,2.5,2.5,0.015,8,48,3,0.85,0.15,0.15,0.8650996593676346,0.8534323557092673,0.24324240862423707,-0.15242972658597742,0.5609756097560976,82,82,0
both,0.6,2.0,2.0,0.01,4,48,2,0.97,0.03,0.03,0.8650894190100193,0.8596583664830061,0.18164850855159353,-0.1849530306529859,0.5348837209302325,86,31,55
both,0.3,2.0,2.0,0.01,4,48,3,0.9,0.1,0.1,0.8641880801606401,0.8223825540199321,0.27232785858422925,-0.15421183560401377,0.5491329479768786,173,74,99
long_only,1.0,1.5,2.5,0.01,8,48,2,0.9,0.1,0.1,0.8640519837648121,0.858053561114382,0.20572762513539722,-0.10566069398884409,0.46987951807228917,83,83,0
both,0.6,2.0,2.5,0.01,8,48,2,0.97,0.03,0.03,0.8638623228662415,0.8661764367222321,0.19828855944975388,-0.17184971708813723,0.4810126582278481,79,29,50
long_only,0.3,2.5,2.5,0.01,4,24,2,0.85,0.15,0.15,0.8629160299936062,0.8074773885627392,0.18167939088629614,-0.19226845806305706,0.5344827586206896,116,116,0
long_only,0.6,2.5,3.0,0.015,8,48,3,0.85,0.15,0.15,0.8628754548171411,0.8516288937826217,0.2505195763870287,-0.13682534113881895,0.5432098765432098,81,81,0
both,0.3,1.5,3.0,0.015,8,48,2,0.85,0.15,0.15,0.8626933256431271,0.8212697503113819,0.344176780160129,-0.21176663150163214,0.4576271186440678,177,81,96
short_only,0.3,2.0,2.5,0.015,8,48,2,0.9,0.1,0.1,0.8625402567008496,0.8480864115314303,0.24014667495049724,-0.18031074489985777,0.5476190476190477,84,0,84
short_only,0.3,1.5,2.0,0.01,8,48,2,0.98,0.02,0.02,0.8622391350026473,0.9331975237863487,0.13969873438731795,-0.10658156697831768,0.5531914893617021,47,0,47
long_only,0.6,2.0,3.0,0.01,8,48,2,0.8,0.2,0.2,0.8621820493783989,0.7989608350775056,0.2333699346727891,-0.15885396168845808,0.5175438596491229,114,114,0
both,0.6,1.5,3.0,0.015,8,48,3,0.98,0.02,0.02,0.8620197459184346,0.9139362803847462,0.19214501139859985,-0.2230536716305616,0.40350877192982454,57,19,38
short_only,0.6,2.5,2.5,0.01,8,48,2,0.95,0.05,0.05,0.8618651562531204,0.895726209664345,0.19881987236001408,-0.12860641523887223,0.48333333333333334,60,0,60
both,0.3,2.0,3.0,0.01,8,24,3,0.925,0.075,0.075,0.861708023614383,0.8172314279191872,0.25276163441407573,-0.12325616009087573,0.503030303030303,165,65,100
long_only,1.0,1.5,3.0,0.01,8,48,2,0.95,0.05,0.05,0.8615679279284433,0.916934982898852,0.17185788811805547,-0.16023209935904,0.45098039215686275,51,51,0
short_only,1.0,2.5,3.0,0.015,4,24,2,0.925,0.075,0.075,0.8615366377621514,0.8274331007653695,0.20467821625922356,-0.17852104837376298,0.51,100,0,100
short_only,1.0,2.0,3.0,0.015,8,24,3,0.97,0.03,0.03,0.8611579100437616,0.9071422467643534,0.15705426431322334,-0.10181451932511865,0.5084745762711864,59,0,59
short_only,0.3,1.5,2.0,0.015,8,48,2,0.98,0.02,0.02,0.8610649441824849,0.9370081842171578,0.15720322603581516,-0.11689583843136687,0.4878048780487805,41,0,41
both,0.3,1.5,2.5,0.015,8,48,3,0.97,0.03,0.03,0.8610171242063527,0.8743482205459973,0.20118980579609835,-0.1694003333307089,0.4444444444444444,72,28,44
both,0.6,2.0,3.0,0.01,8,24,2,0.925,0.075,0.075,0.8608994592899728,0.8185266644431065,0.2573875941351904,-0.11257973747871497,0.5029585798816568,169,66,103
short_only,0.6,2.0,3.0,0.01,4,24,3,0.97,0.03,0.03,0.8608830558212216,0.9030322396410061,0.1528724042244447,-0.07983941651350368,0.5645161290322581,62,0,62
short_only,0.3,2.5,3.0,0.015,8,24,3,0.97,0.03,0.03,0.860685693340354,0.9053588923153831,0.1618565223899171,-0.09483574246923052,0.5423728813559322,59,0,59
both,1.0,2.5,3.0,0.01,8,24,2,0.95,0.05,0.05,0.8606478704991615,0.7998403205552627,0.22444661874337868,-0.14082566998555726,0.5111111111111111,135,52,83
both,0.6,1.5,2.5,0.015,4,24,2,0.97,0.03,0.03,0.8600710090497004,0.8352272738362538,0.18608939161007942,-0.13556135362113006,0.5360824742268041,97,32,65
long_only,1.0,2.0,2.5,0.015,4,24,2,0.85,0.15,0.15,0.8588223260563338,0.8161796203002784,0.19994445644816095,-0.21083043068199217,0.5321100917431193,109,109,0
long_only,1.0,2.5,3.0,0.015,4,48,3,0.85,0.15,0.15,0.8575505698756134,0.8468034744021248,0.2475637024484152,-0.13454881410098724,0.5308641975308642,81,81,0
both,0.6,2.0,2.5,0.015,8,48,3,0.97,0.03,0.03,0.8572716053281462,0.8737811939922965,0.20957336757591305,-0.1698129457797974,0.4927536231884058,69,28,41
both,1.0,2.0,2.0,0.01,8,48,3,0.9,0.1,0.1,0.8572576454721362,0.8096983313090923,0.28802629930496004,-0.15236926688508923,0.5595238095238095,168,73,95
short_only,1.0,1.5,2.0,0.01,8,48,3,0.97,0.03,0.03,0.8571830273966956,0.9091817463643623,0.14754074359827718,-0.1285269879764105,0.5263157894736842,57,0,57
both,0.6,2.5,2.0,0.015,8,48,3,0.95,0.05,0.05,0.8563177753416928,0.8088239312623549,0.24803407469843441,-0.1688510192292341,0.5145631067961165,103,46,57
