entry_atr_mult,sl_atr_mult,tp_atr_mult,min_hold,max_hold,cooldown,long_threshold,short_threshold,long_signal_threshold,short_signal_threshold,score,sharpe,total_ret,maxdd,win_rate,n_trades,n_long,n_short,short_ratio
0.3,2.0,2.5,12,48,12,0.58,0.55,0.08,0.05,-0.46898034785093423,-0.509721088591675,-0.0625693177410016,-0.1217523652249099,0.4,15,4,11,0.7333333333333333
0.3,2.0,3.0,6,48,2,0.58,0.54,0.08,0.04,-0.46917929420737,-0.5140510890791649,-0.07373282572020368,-0.15433435526178416,0.4230769230769231,26,5,21,0.8076923076923077
0.6,1.5,2.5,12,36,12,0.58,0.55,0.08,0.05,-0.46958629448134304,-0.5103270352220838,-0.05518544264463643,-0.09142208746707249,0.4,15,4,11,0.7333333333333333
0.6,1.0,3.5,6,24,3,0.58,0.54,0.08,0.04,-0.47100159593854507,-0.5175965780173981,-0.06843252901325925,-0.12321229263937884,0.3548387096774194,31,5,26,0.8387096774193549
0.9,1.5,3.0,6,24,3,0.58,0.55,0.08,0.05,-0.47137793361818076,-0.5123136061328006,-0.05265920815487091,-0.10241476498971622,0.3157894736842105,19,5,14,0.7368421052631579
0.3,2.0,3.0,6,24,2,0.6,0.53,0.1,0.03,-0.47179888205008985,-0.5217988820500898,-0.09282267554480805,-0.1504737422525383,0.3333333333333333,48,0,48,1.0
0.3,2.0,3.0,6,24,2,0.63,0.53,0.13,0.03,-0.47179888205008985,-0.5217988820500898,-0.09282267554480805,-0.1504737422525383,0.3333333333333333,48,0,48,1.0
0.3,2.0,3.0,6,24,2,0.65,0.53,0.15,0.03,-0.47179888205008985,-0.5217988820500898,-0.09282267554480805,-0.1504737422525383,0.3333333333333333,48,0,48,1.0
0.6,1.0,2.5,12,36,3,0.58,0.55,0.08,0.05,-0.47217791779785895,-0.5123013745879824,-0.06058618770720514,-0.0995892053719582,0.2777777777777778,18,5,13,0.7222222222222222
0.9,1.5,2.5,6,48,6,0.58,0.54,0.08,0.04,-0.4741745566178269,-0.5208412232844936,-0.06830686308714451,-0.1498920340709871,0.28,25,4,21,0.84
0.6,1.5,3.0,6,24,2,0.58,0.55,0.08,0.05,-0.47421797854105757,-0.5151536510556775,-0.053446608912377624,-0.10241476498971629,0.3157894736842105,19,5,14,0.7368421052631579
0.6,1.5,3.5,12,24,6,0.58,0.55,0.08,0.05,-0.47428168047461455,-0.5159483471412812,-0.05448570630962635,-0.10842763055184348,0.3125,16,4,12,0.75
0.9,1.5,2.5,6,24,6,0.58,0.55,0.08,0.05,-0.4743388456143994,-0.5168225057451183,-0.05011570429042578,-0.08918832998180694,0.35294117647058826,17,4,13,0.7647058823529411
0.3,2.0,3.0,6,48,3,0.58,0.54,0.08,0.04,-0.4745544091662028,-0.5194262040379977,-0.07389105619783676,-0.1544788169058974,0.4230769230769231,26,5,21,0.8076923076923077
0.6,1.5,3.0,6,48,2,0.6,0.54,0.1,0.04,-0.47483153653210747,-0.5248315365321075,-0.06141394305217618,-0.15242337515737042,0.38095238095238093,21,0,21,1.0
0.6,1.5,3.0,6,48,2,0.63,0.54,0.13,0.04,-0.47483153653210747,-0.5248315365321075,-0.06141394305217618,-0.15242337515737042,0.38095238095238093,21,0,21,1.0
0.6,1.5,3.0,6,48,2,0.65,0.54,0.15,0.04,-0.47483153653210747,-0.5248315365321075,-0.06141394305217618,-0.15242337515737042,0.38095238095238093,21,0,21,1.0
0.3,1.0,3.5,12,24,2,0.58,0.55,0.08,0.05,-0.47607556317509586,-0.5170112356897157,-0.06173034015732848,-0.10363043532353158,0.2631578947368421,19,5,14,0.7368421052631579
0.9,1.0,3.5,6,48,2,0.58,0.55,0.08,0.05,-0.47633459844268056,-0.5143462943491133,-0.05550062306767267,-0.08643095973429765,0.2631578947368421,19,6,13,0.6842105263157895
0.6,1.0,3.5,18,48,12,0.58,0.55,0.08,0.05,-0.4765710384759118,-0.5182377051425785,-0.06017095281425977,-0.10667097752261129,0.3125,16,4,12,0.75
0.3,2.0,2.5,6,24,3,0.58,0.53,0.08,0.03,-0.47741652753434277,-0.5274165275343428,-0.09568526257358634,-0.1275704013763592,0.34545454545454546,55,5,50,0.9090909090909091
0.3,1.5,3.5,6,24,3,0.58,0.55,0.08,0.05,-0.47818188418493696,-0.5191175566995568,-0.05487523201023947,-0.10252954476873415,0.3157894736842105,19,5,14,0.7368421052631579
0.9,2.0,3.5,12,48,2,0.58,0.55,0.08,0.05,-0.47829789528675104,-0.5175135815612608,-0.0671330158869411,-0.1066763410908987,0.35294117647058826,17,5,12,0.7058823529411765
0.6,2.0,2.5,12,36,12,0.58,0.55,0.08,0.05,-0.47896066060374054,-0.5197014013444813,-0.05802159882892599,-0.10013604820651487,0.4666666666666667,15,4,11,0.7333333333333333
0.6,1.0,3.0,12,48,2,0.58,0.54,0.08,0.04,-0.4793078778403834,-0.5245753675523176,-0.07179015100045816,-0.13863525426645745,0.2962962962962963,27,5,22,0.8148148148148148
0.9,1.0,3.0,18,48,12,0.58,0.55,0.08,0.05,-0.47963188547487573,-0.5212985521415424,-0.06006269113305962,-0.1022210642252751,0.3125,16,4,12,0.75
0.9,2.0,3.5,6,48,2,0.58,0.55,0.08,0.05,-0.48050765562730857,-0.5197233419018183,-0.0671330158869411,-0.1066763410908987,0.35294117647058826,17,5,12,0.7058823529411765
0.3,1.5,3.0,18,24,6,0.58,0.55,0.08,0.05,-0.4832101133938768,-0.5248767800605435,-0.05722397725186812,-0.11270668946409647,0.3125,16,4,12,0.75
0.3,1.5,2.5,6,48,6,0.6,0.54,0.1,0.04,-0.4832688241560043,-0.5332688241560043,-0.06135126653601719,-0.13938111868818254,0.2857142857142857,21,0,21,1.0
0.3,1.5,2.5,6,48,6,0.63,0.54,0.13,0.04,-0.4832688241560043,-0.5332688241560043,-0.06135126653601719,-0.13938111868818254,0.2857142857142857,21,0,21,1.0
0.3,1.5,2.5,6,48,6,0.65,0.54,0.15,0.04,-0.4832688241560043,-0.5332688241560043,-0.06135126653601719,-0.13938111868818254,0.2857142857142857,21,0,21,1.0
0.9,1.5,2.5,6,48,6,0.6,0.54,0.1,0.04,-0.48342367684824034,-0.5334236768482403,-0.06137633133388498,-0.14356838520191315,0.2857142857142857,21,0,21,1.0
0.9,1.5,2.5,6,48,6,0.63,0.54,0.13,0.04,-0.48342367684824034,-0.5334236768482403,-0.06137633133388498,-0.14356838520191315,0.2857142857142857,21,0,21,1.0
0.9,1.5,2.5,6,48,6,0.65,0.54,0.15,0.04,-0.48342367684824034,-0.5334236768482403,-0.06137633133388498,-0.14356838520191315,0.2857142857142857,21,0,21,1.0
0.6,2.0,2.5,6,48,3,0.58,0.53,0.08,0.03,-0.4834737612651156,-0.5331191513360376,-0.1005483429358528,-0.16687030345787857,0.44680851063829785,47,5,42,0.8936170212765957
0.3,2.0,2.5,12,48,3,0.58,0.55,0.08,0.05,-0.4842409429106024,-0.5234566291851122,-0.06635483765373051,-0.10441893620034788,0.4117647058823529,17,5,12,0.7058823529411765
0.9,1.0,2.5,12,48,3,0.6,0.54,0.1,0.04,-0.48476078680025,-0.53476078680025,-0.056867542054486186,-0.11763050505266971,0.2857142857142857,21,0,21,1.0
0.9,1.0,2.5,12,48,3,0.63,0.54,0.13,0.04,-0.48476078680025,-0.53476078680025,-0.056867542054486186,-0.11763050505266971,0.2857142857142857,21,0,21,1.0
0.9,1.0,2.5,12,48,3,0.65,0.54,0.15,0.04,-0.48476078680025,-0.53476078680025,-0.056867542054486186,-0.11763050505266971,0.2857142857142857,21,0,21,1.0
0.6,1.0,2.5,18,48,6,0.58,0.55,0.08,0.05,-0.48608435424754787,-0.5277510209142146,-0.06016628231068255,-0.10837739325854928,0.3125,16,4,12,0.75
0.9,2.0,2.5,6,36,3,0.6,0.54,0.1,0.04,-0.4862826000558908,-0.5362826000558908,-0.06235870465856641,-0.16238771253446282,0.3333333333333333,21,0,21,1.0
0.9,2.0,2.5,6,36,3,0.63,0.54,0.13,0.04,-0.4862826000558908,-0.5362826000558908,-0.06235870465856641,-0.16238771253446282,0.3333333333333333,21,0,21,1.0
0.9,2.0,2.5,6,36,3,0.65,0.54,0.15,0.04,-0.4862826000558908,-0.5362826000558908,-0.06235870465856641,-0.16238771253446282,0.3333333333333333,21,0,21,1.0
0.6,1.5,2.5,18,48,6,0.58,0.55,0.08,0.05,-0.48658327314902033,-0.528249939815687,-0.0645490052674279,-0.11253529352725028,0.375,16,4,12,0.75
0.6,2.0,3.0,6,36,2,0.6,0.54,0.1,0.04,-0.48658915199064295,-0.5365891519906429,-0.06283606186232626,-0.16475724966490987,0.38095238095238093,21,0,21,1.0
0.6,2.0,3.0,6,36,2,0.63,0.54,0.13,0.04,-0.48658915199064295,-0.5365891519906429,-0.06283606186232626,-0.16475724966490987,0.38095238095238093,21,0,21,1.0
0.6,2.0,3.0,6,36,2,0.65,0.54,0.15,0.04,-0.48658915199064295,-0.5365891519906429,-0.06283606186232626,-0.16475724966490987,0.38095238095238093,21,0,21,1.0
0.9,1.0,3.0,6,24,3,0.6,0.54,0.1,0.04,-0.48666403371922334,-0.5366640337192233,-0.055980800122381935,-0.11386932596000118,0.3076923076923077,26,0,26,1.0
0.9,1.0,3.0,6,24,3,0.63,0.54,0.13,0.04,-0.48666403371922334,-0.5366640337192233,-0.055980800122381935,-0.11386932596000118,0.3076923076923077,26,0,26,1.0
0.9,1.0,3.0,6,24,3,0.65,0.54,0.15,0.04,-0.48666403371922334,-0.5366640337192233,-0.055980800122381935,-0.11386932596000118,0.3076923076923077,26,0,26,1.0
0.3,1.0,2.5,12,48,2,0.6,0.54,0.1,0.04,-0.48690331141319715,-0.5369033114131971,-0.05878859971782702,-0.12984133337748674,0.2727272727272727,22,0,22,1.0
0.3,1.0,2.5,12,48,2,0.63,0.54,0.13,0.04,-0.48690331141319715,-0.5369033114131971,-0.05878859971782702,-0.12984133337748674,0.2727272727272727,22,0,22,1.0
0.3,1.0,2.5,12,48,2,0.65,0.54,0.15,0.04,-0.48690331141319715,-0.5369033114131971,-0.05878859971782702,-0.12984133337748674,0.2727272727272727,22,0,22,1.0
0.3,1.0,2.5,18,48,12,0.58,0.55,0.08,0.05,-0.4874008348987046,-0.5290675015653713,-0.06093342926128831,-0.11034499415750766,0.3125,16,4,12,0.75
0.6,2.0,2.5,6,48,12,0.58,0.53,0.08,0.03,-0.4876684555789024,-0.5376684555789024,-0.09504346641405059,-0.17510383182896885,0.4523809523809524,42,4,38,0.9047619047619048
0.3,1.0,3.0,6,24,6,0.58,0.55,0.08,0.05,-0.4886722030207486,-0.5287956598108721,-0.051232897663749055,-0.10699465919583617,0.2777777777777778,18,5,13,0.7222222222222222
0.6,1.0,3.0,6,36,3,0.58,0.54,0.08,0.04,-0.4895760853658084,-0.535211006000729,-0.07221209907839787,-0.14299328084949445,0.32142857142857145,28,5,23,0.8214285714285714
0.9,1.0,3.0,12,36,3,0.58,0.55,0.08,0.05,-0.4896628236558645,-0.529786280445988,-0.06250022643750974,-0.11017502785379259,0.2777777777777778,18,5,13,0.7222222222222222
0.6,2.0,3.0,12,48,2,0.58,0.55,0.08,0.05,-0.490026143400606,-0.5292418296751158,-0.0677547879929471,-0.10292781490961692,0.35294117647058826,17,5,12,0.7058823529411765
0.9,2.0,3.5,18,24,6,0.58,0.55,0.08,0.05,-0.4900994568750066,-0.5317661235416733,-0.05765178264251414,-0.11480994466505437,0.3125,16,4,12,0.75
0.9,1.0,3.5,18,48,6,0.58,0.55,0.08,0.05,-0.49012780589920096,-0.5317944725658676,-0.061345307996733545,-0.10393598007917992,0.3125,16,4,12,0.75
0.9,1.5,3.5,18,48,6,0.58,0.55,0.08,0.05,-0.49076330196041656,-0.5324299686270832,-0.06572251326220258,-0.10811457331437647,0.375,16,4,12,0.75
0.9,1.0,3.5,6,48,6,0.58,0.54,0.08,0.04,-0.4907670633868657,-0.5360345530987999,-0.0665901663172771,-0.14110194590906366,0.25925925925925924,27,5,22,0.8148148148148148
0.6,1.0,2.5,18,36,12,0.58,0.55,0.08,0.05,-0.4911346991130194,-0.5328013657796861,-0.05976766576683601,-0.11177375319688468,0.375,16,4,12,0.75
0.3,1.0,3.0,12,48,12,0.58,0.55,0.08,0.05,-0.49126396848152537,-0.5329306351481921,-0.05565317045613216,-0.1140086666477933,0.3125,16,4,12,0.75
0.3,1.0,3.0,6,48,6,0.58,0.54,0.08,0.04,-0.4915472763244586,-0.5368147660363928,-0.0664090435957081,-0.1512746020456869,0.25925925925925924,27,5,22,0.8148148148148148
0.9,1.5,2.5,18,24,6,0.58,0.55,0.08,0.05,-0.4916876635997737,-0.5333543302664404,-0.05719875882074399,-0.1039230287714374,0.3125,16,4,12,0.75
0.6,2.0,3.0,6,48,2,0.58,0.55,0.08,0.05,-0.49234538193583155,-0.5315610682103413,-0.0677547879929471,-0.10292781490961692,0.35294117647058826,17,5,12,0.7058823529411765
0.6,2.0,3.0,12,36,3,0.58,0.55,0.08,0.05,-0.4932983581082456,-0.5325140443827554,-0.06224838182255166,-0.08725956247786706,0.4117647058823529,17,5,12,0.7058823529411765
0.3,2.0,3.5,12,48,3,0.58,0.55,0.08,0.05,-0.4933306666369849,-0.5325463529114947,-0.06857859801670174,-0.10852890960013452,0.4117647058823529,17,5,12,0.7058823529411765
0.3,1.0,3.5,18,36,12,0.58,0.55,0.08,0.05,-0.4933941409569765,-0.5350608076236432,-0.0612338715288816,-0.11609546043362817,0.375,16,4,12,0.75
0.6,1.5,2.5,6,48,6,0.6,0.54,0.1,0.04,-0.49369156084256244,-0.5436915608425624,-0.06250995231517964,-0.147109447678604,0.2857142857142857,21,0,21,1.0
0.6,1.5,2.5,6,48,6,0.63,0.54,0.13,0.04,-0.49369156084256244,-0.5436915608425624,-0.06250995231517964,-0.147109447678604,0.2857142857142857,21,0,21,1.0
0.6,1.5,2.5,6,48,6,0.65,0.54,0.15,0.04,-0.49369156084256244,-0.5436915608425624,-0.06250995231517964,-0.147109447678604,0.2857142857142857,21,0,21,1.0
0.6,2.0,3.0,6,48,3,0.58,0.54,0.08,0.04,-0.49374193785481074,-0.5386137327266056,-0.07610452721005911,-0.16132840738170437,0.4230769230769231,26,5,21,0.8076923076923077
0.9,1.0,2.5,12,48,6,0.6,0.54,0.1,0.04,-0.4952805088442301,-0.5452805088442301,-0.05796897790352906,-0.11952972732808503,0.23809523809523808,21,0,21,1.0
0.9,1.0,2.5,12,48,6,0.63,0.54,0.13,0.04,-0.4952805088442301,-0.5452805088442301,-0.05796897790352906,-0.11952972732808503,0.23809523809523808,21,0,21,1.0
0.9,1.0,2.5,12,48,6,0.65,0.54,0.15,0.04,-0.4952805088442301,-0.5452805088442301,-0.05796897790352906,-0.11952972732808503,0.23809523809523808,21,0,21,1.0
0.3,2.0,3.5,6,48,3,0.58,0.55,0.08,0.05,-0.49563511519891734,-0.5348508014734271,-0.06857859801670174,-0.10852890960013452,0.4117647058823529,17,5,12,0.7058823529411765
0.3,1.0,2.5,18,36,6,0.58,0.55,0.08,0.05,-0.495966488023635,-0.5376331546903017,-0.0605920892372096,-0.1113158459780483,0.375,16,4,12,0.75
0.6,2.0,3.0,6,36,3,0.58,0.55,0.08,0.05,-0.4961175178344863,-0.5353332041089961,-0.06224838182255166,-0.08725956247786706,0.4117647058823529,17,5,12,0.7058823529411765
0.3,2.0,2.5,6,48,3,0.58,0.53,0.08,0.03,-0.49645116112356363,-0.5460965511944856,-0.10353337118837136,-0.16150233215108373,0.44680851063829785,47,5,42,0.8936170212765957
0.3,1.5,3.5,18,24,6,0.58,0.55,0.08,0.05,-0.49648168978249557,-0.5381483564491623,-0.05894654801961652,-0.11270668946409647,0.3125,16,4,12,0.75
0.3,1.0,2.5,12,36,2,0.58,0.55,0.08,0.05,-0.4975652803539094,-0.5376887371440329,-0.06474228751945943,-0.10357275030767474,0.3333333333333333,18,5,13,0.7222222222222222
0.6,2.0,3.0,6,48,12,0.58,0.53,0.08,0.03,-0.4978557129754882,-0.5478557129754882,-0.09794223303209959,-0.18098136950212823,0.4634146341463415,41,4,37,0.9024390243902439
0.6,1.0,3.0,12,36,12,0.58,0.55,0.08,0.05,-0.49797006246391856,-0.5396367291305852,-0.05459649052851667,-0.11553972608762204,0.375,16,4,12,0.75
0.9,1.5,3.5,18,36,12,0.58,0.55,0.08,0.05,-0.49817115777779075,-0.5389118985185315,-0.06003114189032954,-0.10491620501771068,0.4,15,4,11,0.7333333333333333
0.9,2.0,3.0,6,48,3,0.6,0.54,0.1,0.04,-0.4985530432380115,-0.5485530432380115,-0.06755745821707915,-0.1549255980007148,0.42857142857142855,21,0,21,1.0
0.9,2.0,3.0,6,48,3,0.63,0.54,0.13,0.04,-0.4985530432380115,-0.5485530432380115,-0.06755745821707915,-0.1549255980007148,0.42857142857142855,21,0,21,1.0
0.9,2.0,3.0,6,48,3,0.65,0.54,0.15,0.04,-0.4985530432380115,-0.5485530432380115,-0.06755745821707915,-0.1549255980007148,0.42857142857142855,21,0,21,1.0
0.6,1.5,2.5,6,48,3,0.6,0.54,0.1,0.04,-0.49872765549294457,-0.5487276554929446,-0.06460106276709454,-0.1490118554457065,0.3333333333333333,21,0,21,1.0
0.6,1.5,2.5,6,48,3,0.63,0.54,0.13,0.04,-0.49872765549294457,-0.5487276554929446,-0.06460106276709454,-0.1490118554457065,0.3333333333333333,21,0,21,1.0
0.6,1.5,2.5,6,48,3,0.65,0.54,0.15,0.04,-0.49872765549294457,-0.5487276554929446,-0.06460106276709454,-0.1490118554457065,0.3333333333333333,21,0,21,1.0
0.6,1.0,3.0,18,36,12,0.58,0.55,0.08,0.05,-0.49891661154341277,-0.5405832782100795,-0.061211618174181526,-0.11177375319688468,0.375,16,4,12,0.75
0.6,1.0,3.0,6,24,3,0.6,0.54,0.1,0.04,-0.49900338483148704,-0.549003384831487,-0.05706469496047839,-0.11518915433992544,0.34615384615384615,26,0,26,1.0
0.6,1.0,3.0,6,24,3,0.63,0.54,0.13,0.04,-0.49900338483148704,-0.549003384831487,-0.05706469496047839,-0.11518915433992544,0.34615384615384615,26,0,26,1.0
0.6,1.0,3.0,6,24,3,0.65,0.54,0.15,0.04,-0.49900338483148704,-0.549003384831487,-0.05706469496047839,-0.11518915433992544,0.34615384615384615,26,0,26,1.0
0.6,1.5,2.5,12,48,12,0.58,0.55,0.08,0.05,-0.49965182308350786,-0.5403925638242486,-0.06282753715533951,-0.09620081759696579,0.3333333333333333,15,4,11,0.7333333333333333
0.6,2.0,3.0,6,24,3,0.6,0.53,0.1,0.03,-0.50019649075892,-0.5501964907589201,-0.0933733484120709,-0.1281596920888371,0.3333333333333333,48,0,48,1.0
0.6,2.0,3.0,6,24,3,0.63,0.53,0.13,0.03,-0.50019649075892,-0.5501964907589201,-0.0933733484120709,-0.1281596920888371,0.3333333333333333,48,0,48,1.0
0.6,2.0,3.0,6,24,3,0.65,0.53,0.15,0.03,-0.50019649075892,-0.5501964907589201,-0.0933733484120709,-0.1281596920888371,0.3333333333333333,48,0,48,1.0
0.3,1.0,3.5,12,48,2,0.58,0.54,0.08,0.04,-0.5002487781894923,-0.5455162679014265,-0.07604237191964236,-0.13058246861230724,0.2962962962962963,27,5,22,0.8148148148148148
0.6,1.5,2.5,12,48,6,0.58,0.55,0.08,0.05,-0.5005986956443086,-0.5430823557750275,-0.06555640368175963,-0.09700832189174122,0.35294117647058826,17,4,13,0.7647058823529411
0.3,1.5,3.0,12,24,6,0.58,0.55,0.08,0.05,-0.5006310366771447,-0.5422977033438113,-0.05736832289085014,-0.11276948789974917,0.3125,16,4,12,0.75
0.6,1.5,2.5,6,24,12,0.58,0.55,0.08,0.05,-0.5008562053043866,-0.5415969460451273,-0.049170740164618976,-0.08522102154186954,0.3333333333333333,15,4,11,0.7333333333333333
0.9,2.0,3.0,6,24,3,0.6,0.53,0.1,0.03,-0.5009972089982003,-0.5509972089982004,-0.09361070264230997,-0.12815969208883699,0.3541666666666667,48,0,48,1.0
0.9,2.0,3.0,6,24,3,0.63,0.53,0.13,0.03,-0.5009972089982003,-0.5509972089982004,-0.09361070264230997,-0.12815969208883699,0.3541666666666667,48,0,48,1.0
0.9,2.0,3.0,6,24,3,0.65,0.53,0.15,0.03,-0.5009972089982003,-0.5509972089982004,-0.09361070264230997,-0.12815969208883699,0.3541666666666667,48,0,48,1.0
0.9,2.0,3.5,12,24,6,0.58,0.55,0.08,0.05,-0.5022289475379585,-0.5438956142046252,-0.05778861892985898,-0.11486595423184975,0.3125,16,4,12,0.75
0.6,2.0,3.0,6,48,2,0.58,0.54,0.08,0.04,-0.5023015993842781,-0.547173394256073,-0.07793574212375454,-0.16299070357572684,0.4230769230769231,26,5,21,0.8076923076923077
0.6,1.0,3.0,6,24,3,0.58,0.54,0.08,0.04,-0.5027051234358291,-0.5493001055146821,-0.07239214975359831,-0.12917207683778384,0.3548387096774194,31,5,26,0.8387096774193549
0.9,1.5,3.5,18,48,12,0.58,0.55,0.08,0.05,-0.5032655373684379,-0.5440062781091787,-0.0652182853871055,-0.1073170008339686,0.3333333333333333,15,4,11,0.7333333333333333
0.3,1.0,3.5,6,24,6,0.58,0.55,0.08,0.05,-0.5035662037494943,-0.5436896605396178,-0.05296603730015048,-0.10699465919583617,0.2777777777777778,18,5,13,0.7222222222222222
0.9,2.0,3.5,18,36,6,0.58,0.55,0.08,0.05,-0.5044530183305845,-0.5451937590713253,-0.06188767152903729,-0.11258782378238445,0.4666666666666667,15,4,11,0.7333333333333333
0.9,1.0,3.0,12,36,2,0.58,0.55,0.08,0.05,-0.5045263441826427,-0.5446498009727662,-0.06498321543560992,-0.11253174908016206,0.3333333333333333,18,5,13,0.7222222222222222
0.9,1.5,3.5,12,48,6,0.58,0.55,0.08,0.05,-0.5046688920931474,-0.546335558759814,-0.06586518526874519,-0.10817769675835191,0.375,16,4,12,0.75
0.9,2.0,2.5,18,48,6,0.58,0.54,0.08,0.04,-0.5050340363076432,-0.5509277561144065,-0.07799600047748212,-0.1713437447036421,0.34782608695652173,23,4,19,0.8260869565217391
0.9,1.0,2.5,12,48,2,0.6,0.54,0.1,0.04,-0.5055577266625643,-0.5555577266625643,-0.06072666297450513,-0.11932687852538904,0.2727272727272727,22,0,22,1.0
0.9,1.0,2.5,12,48,2,0.63,0.54,0.13,0.04,-0.5055577266625643,-0.5555577266625643,-0.06072666297450513,-0.11932687852538904,0.2727272727272727,22,0,22,1.0
0.9,1.0,2.5,12,48,2,0.65,0.54,0.15,0.04,-0.5055577266625643,-0.5555577266625643,-0.06072666297450513,-0.11932687852538904,0.2727272727272727,22,0,22,1.0
0.9,2.0,3.5,6,24,6,0.58,0.55,0.08,0.05,-0.5057365232043993,-0.547403189871066,-0.05778861892985898,-0.11486595423184975,0.3125,16,4,12,0.75
0.3,1.0,3.5,18,48,12,0.58,0.55,0.08,0.05,-0.5066616246315013,-0.548328291298168,-0.0640362112648889,-0.11034499415750766,0.3125,16,4,12,0.75
0.6,2.0,3.0,6,48,3,0.6,0.54,0.1,0.04,-0.5080389996238998,-0.5580389996238998,-0.06854863000966771,-0.15446949690391085,0.42857142857142855,21,0,21,1.0
0.6,2.0,3.0,6,48,3,0.63,0.54,0.13,0.04,-0.5080389996238998,-0.5580389996238998,-0.06854863000966771,-0.15446949690391085,0.42857142857142855,21,0,21,1.0
0.6,2.0,3.0,6,48,3,0.65,0.54,0.15,0.04,-0.5080389996238998,-0.5580389996238998,-0.06854863000966771,-0.15446949690391085,0.42857142857142855,21,0,21,1.0
0.9,1.0,3.5,12,36,12,0.58,0.55,0.08,0.05,-0.5083718274649316,-0.5500384941315982,-0.05604180959052196,-0.11113399042380856,0.375,16,4,12,0.75
0.9,2.0,3.5,18,48,12,0.58,0.55,0.08,0.05,-0.5085006789519337,-0.5492414196926745,-0.06816197902566368,-0.12853745389267995,0.4,15,4,11,0.7333333333333333
0.3,1.5,2.5,12,36,12,0.58,0.55,0.08,0.05,-0.5089500335014,-0.5496907742421407,-0.05978658347048438,-0.09584675990069383,0.4,15,4,11,0.7333333333333333
0.6,1.0,2.5,6,48,12,0.6,0.54,0.1,0.04,-0.5092524030664769,-0.5592524030664769,-0.05367455049919545,-0.11923505615536047,0.2857142857142857,21,0,21,1.0
0.6,1.0,2.5,6,48,12,0.63,0.54,0.13,0.04,-0.5092524030664769,-0.5592524030664769,-0.05367455049919545,-0.11923505615536047,0.2857142857142857,21,0,21,1.0
0.6,1.0,2.5,6,48,12,0.65,0.54,0.15,0.04,-0.5092524030664769,-0.5592524030664769,-0.05367455049919545,-0.11923505615536047,0.2857142857142857,21,0,21,1.0
0.9,2.0,3.0,12,24,6,0.58,0.55,0.08,0.05,-0.5095677905434601,-0.5512344572101268,-0.05829261233901728,-0.11486595423184975,0.3125,16,4,12,0.75
0.3,2.0,3.0,6,24,3,0.6,0.53,0.1,0.03,-0.5100113859228278,-0.5600113859228278,-0.09543017223412864,-0.1304241139210285,0.3333333333333333,48,0,48,1.0
0.3,2.0,3.0,6,24,3,0.63,0.53,0.13,0.03,-0.5100113859228278,-0.5600113859228278,-0.09543017223412864,-0.1304241139210285,0.3333333333333333,48,0,48,1.0
0.3,2.0,3.0,6,24,3,0.65,0.53,0.15,0.03,-0.5100113859228278,-0.5600113859228278,-0.09543017223412864,-0.1304241139210285,0.3333333333333333,48,0,48,1.0
0.3,2.0,2.5,18,48,6,0.58,0.54,0.08,0.04,-0.5117595354062772,-0.5576532552130404,-0.07941506116827768,-0.16647397199030356,0.34782608695652173,23,4,19,0.8260869565217391
0.9,2.0,3.5,18,36,12,0.58,0.55,0.08,0.05,-0.5120475832351622,-0.5527883239759029,-0.06285976245488856,-0.11350737818734168,0.4666666666666667,15,4,11,0.7333333333333333
0.3,1.5,3.0,6,24,2,0.58,0.55,0.08,0.05,-0.5122078923582376,-0.5531435648728575,-0.05773570803554873,-0.10252954476873367,0.3157894736842105,19,5,14,0.7368421052631579
0.6,2.0,3.5,12,48,2,0.58,0.55,0.08,0.05,-0.5130938394960449,-0.5523095257705547,-0.07175688507657108,-0.11110420895752701,0.35294117647058826,17,5,12,0.7058823529411765
0.9,2.0,3.0,6,24,6,0.58,0.55,0.08,0.05,-0.5131548177374685,-0.5548214844041351,-0.05829261233901728,-0.11486595423184975,0.3125,16,4,12,0.75
0.9,2.0,3.0,12,48,3,0.58,0.55,0.08,0.05,-0.5133976942667561,-0.5526133805412659,-0.06989464256835798,-0.10498693411453584,0.4117647058823529,17,5,12,0.7058823529411765
0.6,2.0,3.0,6,24,2,0.6,0.53,0.1,0.03,-0.5141823856243685,-0.5641823856243685,-0.0994748777684642,-0.15279329908966047,0.3333333333333333,48,0,48,1.0
0.6,2.0,3.0,6,24,2,0.63,0.53,0.13,0.03,-0.5141823856243685,-0.5641823856243685,-0.0994748777684642,-0.15279329908966047,0.3333333333333333,48,0,48,1.0
0.6,2.0,3.0,6,24,2,0.65,0.53,0.15,0.03,-0.5141823856243685,-0.5641823856243685,-0.0994748777684642,-0.15279329908966047,0.3333333333333333,48,0,48,1.0
0.3,1.5,3.5,12,24,6,0.58,0.55,0.08,0.05,-0.514437533337246,-0.5561042000039126,-0.059090254772871,-0.11276948789974917,0.3125,16,4,12,0.75
0.6,1.5,3.0,6,24,3,0.58,0.55,0.08,0.05,-0.5148480556941417,-0.5557837282087615,-0.057354798487092906,-0.10241476498971597,0.3157894736842105,19,5,14,0.7368421052631579
0.9,2.0,2.5,6,48,3,0.58,0.54,0.08,0.04,-0.515144845327751,-0.5600166401995458,-0.07813498962958432,-0.15412782460424698,0.38461538461538464,26,5,21,0.8076923076923077
0.6,2.0,3.5,6,48,2,0.58,0.55,0.08,0.05,-0.515433445449388,-0.5546491317238977,-0.07175688507657108,-0.11110420895752701,0.35294117647058826,17,5,12,0.7058823529411765
